Dates,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
29/07/2024,Jharkhand,38.63,30.89,34.63,84.33,164.68,119.37,113.21,82.84,45.28,59.35,178.43,140.42,123.95,122.89,143.94,100.78,52.39,277.44,24.56,34.89,41.68,62.11
29/07/2024,Karnataka,56.22,42.81,44.31,90,167.07,136.83,122.59,100.6,42.84,51.81,173.59,157.16,118.47,131.53,116.65,95.06,52.47,248.72,19.23,42.22,43.09,48.77
29/07/2024,Kerala,49.77,46.31,47.31,100.83,184.17,155.6,132.8,98.83,43.69,54.31,211.33,166.9,138.5,,118.31,99.42,60.92,231.67,15.23,50.46,44.38,49.15
29/07/2024,Madhya Pradesh,38.77,29.21,33.44,86.58,168.33,121.15,112.81,88.35,43.25,57.85,187.92,137.52,120.1,111.21,130.6,103.79,50.42,244.25,18.71,34.98,38.38,62.21
29/07/2024,Maharashtra,47.72,39.53,43.21,93.79,175.47,134.11,125.58,96.74,43.32,60.21,181.79,157.22,128.16,112.26,122.68,102.06,55.68,304.89,23.95,42.53,40.47,71.11
29/07/2024,Manipur,53,42,40,100,190,135,130,95,55,,,150,150,145,,140,80,220,25,45,55,60
29/07/2024,Meghalaya,46.3,38.9,37.3,97,180,136,122.5,89.6,49.7,73.8,,136.3,139.75,125.2,154,101.5,94.17,378.6,21.1,41.7,53.9,70.6
29/07/2024,Mizoram,47.9,42.11,46.33,103,164.6,135.43,130.63,99.5,50.7,78.9,159.5,176.89,156.33,120.67,188,128.2,118.14,467.88,29.4,45.7,55.5,85.1
29/07/2024,Nagaland,43.31,42.88,49.88,101.09,169.36,127.22,124.53,97.81,50.31,73.21,200,136.19,166.4,144.81,178.33,157.5,78.1,314.2,17.88,41.25,58.44,80.5
29/07/2024,Odisha,38.58,37.05,39.68,85.19,163.46,120.88,112.08,82.46,44.84,52.25,177.57,142,115.2,127.09,116.35,95.27,51.72,277.62,25.76,35.27,40.92,53.73
29/07/2024,Puducherry,67,47,41,97,,142,121,92,50,48,213,146,142,,119,105,60,298,26,55,51,46
29/07/2024,Punjab,40.38,26.08,31.23,92.15,168.92,131.62,117.85,95.15,43.92,60.38,207,134.15,122,120.15,133.73,101.89,53.08,270.46,26.77,31.46,42.85,73.31
29/07/2024,Rajasthan,41.88,29.31,33.03,83,166,118.84,107.44,89.69,42.25,52.9,184.04,143.03,123.03,126.97,142.24,104.25,44.72,294.96,19.46,33.68,40.19,67.9
29/07/2024,Sikkim,51.2,37,37.8,90,160,130.67,126.4,101,50.4,63.4,,156.4,119.2,131.5,161.75,,65.2,415.4,19.8,39.6,58,96
29/07/2024,Tamil Nadu,60.3,45.76,53.97,94.3,177.52,141.68,122.39,90.39,43.97,47.56,203.9,167.18,124.41,,114.6,93.9,56,280.05,24.03,49.94,45.94,38.38
29/07/2024,Telangana,55,41.75,47.75,82.75,165.5,132.75,117,93.75,41.25,59.25,157.25,161.5,107,112,113,97.75,53,287,19.5,39.75,45.25,50
29/07/2024,Tripura,37.5,,38.75,92.67,156.33,130,114.75,107.75,49.75,71.5,,137.25,122.67,115.5,139.75,99.5,69.75,217.75,10.5,39,49,70
29/07/2024,Uttar Pradesh,39.64,26.73,32.43,86.03,164.03,120.71,114.08,91.36,43.63,63.03,189.32,140.71,125.49,126.91,146.51,109.38,51.51,239.27,26.89,33.34,41.82,68.61
29/07/2024,Uttarakhand,38,27,33.75,88,166,123,123,96.5,43.5,61.5,154.75,138,129.25,130.75,149,119,56.5,266,27.75,34.75,48.25,71.25
29/07/2024,West Bengal,43.61,30.2,38.14,86.43,165.7,126.57,123.05,103.91,46.13,55.26,195.64,133.78,113.26,112.91,126.61,98.95,52.83,271.83,22.57,32.17,43.35,68.87
30/07/2024,Andaman and Nicobar,51,,68,101,181.67,158,137.33,99.33,54,73,234.5,172.33,163.67,,130.33,111.67,76.33,308.33,20,58.33,65,117.33
30/07/2024,Andhra Pradesh,52.4,40.4,42.2,88.2,171.6,131.6,123.6,93.4,43.4,58.4,163.6,160,108.2,141.33,112.8,90.8,57.8,273.4,22,40.8,42.8,36.6
30/07/2024,Arunachal pradesh,44,45,43.75,102.5,169.25,130.25,125,104.5,55,74.67,167,147,122.67,133.67,166.33,,84,328.5,19.33,41,56,87
30/07/2024,Assam,43.29,32.79,36.39,89.25,167.35,115.08,117.04,92.93,47.56,72.24,209,151.7,137.76,136.2,147.29,114.89,60.22,252.33,13.62,37.44,47.79,68.35
30/07/2024,Bihar,37.6,27.57,33.4,83.77,160.37,122.11,114.06,79.97,44.55,55.7,188.62,138.34,122.06,126.91,150.64,105.38,48.15,277.39,23.21,33.41,39.81,73.71
30/07/2024,Chandigarh,44,31,36,88,168,127,118,93,45,59,189,141,127,123,123,100,54,278,28,38,43,75
30/07/2024,Chhattisgarh,38.63,33.63,37.25,84.63,160.63,114.75,111.38,88.88,43.25,59.5,187.57,145.25,111,118.25,131.5,101.33,49.88,242.75,21.5,41.25,41.13,52.25
30/07/2024,Delhi,40,30,32,90,173,147,128,90,44,56,207,150,128,130,141,104,58,245,26,38,47,73
30/07/2024,DNH and DD,49.67,42.67,47.33,96.67,169.33,149.33,133.33,96,43.67,65.67,202.67,166,143.33,135.33,134.67,114.33,62.67,260,27.33,33.33,40,67.33
30/07/2024,Goa,53.5,50,47.5,94.5,180,147.5,138.5,99,44,58.5,216.5,161.5,145,149.5,118.5,98,60.5,329,25.5,47.5,47.5,57.5
30/07/2024,Gujarat,40.63,38.63,40.13,87.25,171,133.38,119.25,96.38,43.43,61.57,176.57,147,129.71,126.43,126.57,101.86,53.43,254.57,14.86,36.43,40,75.71
30/07/2024,Haryana,38,27.5,33,84.5,158.25,114.25,111.75,83.5,43.5,61.5,193.75,140.5,119.75,123,132.75,98.5,51.75,228.75,24.25,34.25,40,65.5
30/07/2024,Himachal Pradesh,41,22,33.83,91.67,179.25,138.92,117.17,91.42,46.25,52.75,218.75,167.5,139,130.5,140.5,115.5,50.17,270.42,27.67,37.83,49.83,64.58
30/07/2024,Jammu and Kashmir,45,30.4,39,91.67,174,130.5,123.33,99.67,50,53.33,,148.67,132,128.17,141.8,120,56.5,310.83,28,37.83,46.33,76.33
30/07/2024,Jharkhand,38.37,30.83,34.53,84.17,164.84,119.26,113.05,82.47,45.39,59.35,181.62,140.83,125.61,123.06,145.27,100.72,52.22,277,24.5,34.68,41.32,62.37
30/07/2024,Karnataka,56.19,42.58,44,89.66,166.07,137.07,122.66,100.38,42.97,52.03,175.59,157.13,118.53,130.9,116.77,94.97,52.26,248.06,19.07,42.29,42.97,46.13
30/07/2024,Kerala,50.3,45.8,47.09,95.6,180.4,148.25,128.2,95.4,43.82,53.91,218.33,168,135,131,118.25,99,62.18,229.71,14.91,51.4,44.73,50.64
30/07/2024,Madhya Pradesh,39.02,29.28,33.43,86.55,167.87,120.55,112.83,88.47,43.28,57.94,188.76,137.13,119.37,110.96,130.42,103.54,50.26,244.72,18.89,35.19,38.45,59.77
30/07/2024,Maharashtra,47.68,39.42,43.16,92.58,174.37,133.33,123.47,96,43.32,60.21,182.22,156.19,126.33,112.16,123.33,102,55.47,304.74,23.95,42,39.53,66.63
30/07/2024,Manipur,53,42,40,100,190,140,130,95,55,,,150,150,145,,140,80,220,25,45,55,60
30/07/2024,Meghalaya,46.3,38.8,37.2,97.17,179.4,136,122.5,89.8,49.7,73.8,,136.3,140.67,125.2,154,101.5,93.83,378.6,21.1,42,54.1,68.1
30/07/2024,Mizoram,47.8,42.56,46,105.63,163,132.25,130.25,99.4,50.6,78.4,159.5,180.44,153.75,124.6,188,129.83,121.17,470.38,29.8,45,55.9,87.8
30/07/2024,Nagaland,43.2,43.29,50.93,101.55,168.7,130,125,98.33,50,72.69,,135.2,157.5,143.2,161,140,77.89,321.64,17.93,41.33,59.13,81.87
30/07/2024,Odisha,38.36,37.4,40.13,85.44,162.52,122.08,111.8,82.12,44.96,52.65,178,142.46,114.91,125.89,115.96,95.88,51.83,276.78,26.35,35.26,40.13,51.91
30/07/2024,Puducherry,67,47,41,97,190,142,121,92,49,48,218,146,142,,119,105,60,298,26,55,50,42
30/07/2024,Punjab,39.53,26,31.2,92.33,169.67,130.73,118,95.47,44,60.73,204.58,131.93,121.67,118.5,132.58,100.73,53.67,268.53,26.47,31.4,42.07,72.4
30/07/2024,Rajasthan,41.87,29.52,33.19,83.35,166.68,119.42,107.39,89.48,42.26,52.9,183.59,143.27,122.04,125.68,141.13,103.75,45,296.78,20.14,34.17,40.2,68.83
30/07/2024,Sikkim,51.2,37,37.8,90,160,130.67,126.4,101,50.4,63.4,,159.4,121.4,131.5,145.67,,65.2,415.4,19.8,39.6,58,90
30/07/2024,Tamil Nadu,59.94,45.69,54.38,93.94,177.03,140.97,122.45,91,43.91,47.53,205.66,168,125.69,,115.44,94.27,56.06,286.32,24.15,49.15,45.41,37.79
30/07/2024,Telangana,55.9,41.5,45.1,85.6,167.6,131.4,116.1,92.3,40.9,64.6,157.7,159.9,118.11,146.17,113.4,97.2,55.3,298.5,20.4,37.4,43.3,51.3
30/07/2024,Tripura,37.75,,38.75,92.67,156.33,129.33,114.75,107.75,49.75,71.5,,134.67,122.67,115.67,142.67,100.75,69.25,217,10.5,39.5,49,70
30/07/2024,Uttar Pradesh,39.44,26.79,32.53,85.59,163.76,120.43,114.17,91.25,43.67,63.15,189.07,141.16,125.75,127.38,147.46,109.7,51.51,238.3,26.78,33.3,41.42,66.63
30/07/2024,Uttarakhand,38,27,34,88.5,166.75,123,122.75,97,43.75,61.5,155.25,138,129.5,130.75,149,119,56.75,266.25,28,35.25,48,71.75
30/07/2024,West Bengal,43.76,30.2,38.45,85.85,164.86,125.33,121.5,103.29,46.1,54.76,191.7,133.43,113.3,113.1,127.19,99.83,52.52,272.81,22.1,31.81,43.48,66.62
31/07/2024,Andaman and Nicobar,51.33,,68,102.33,181.67,157.67,136.67,99.67,54,73,234.5,172.33,163.67,,130.33,112,76.67,308.33,20,58.33,65,117.67
31/07/2024,Andhra Pradesh,52.4,40.4,42.2,88.2,171.6,131.6,123.6,93.4,43.2,58.6,163.8,160,108.2,141.33,112.8,90.8,57.8,272.4,21.75,41,42.4,34
31/07/2024,Arunachal pradesh,44,45,43.75,102.5,169.5,130.25,125,104.5,53.75,74.5,167,156.5,122.67,136.5,166.33,,83,312.33,19.5,39.5,55,86.5
31/07/2024,Assam,42.85,33,36.59,89.7,167.65,114.83,117.48,92.81,47.52,72.32,212.5,151.35,137,134.3,147.45,114.38,60.33,252.48,13.62,38.04,47.41,69.52
31/07/2024,Bihar,37.71,27.54,33.26,83.4,159.11,123.14,114,79.97,44.46,55.71,185.21,137.5,121.97,127.32,150.45,104.57,47.97,274.54,23.31,33.17,39.91,73.12
31/07/2024,Chandigarh,44,31,36,88,168,127,118,93,45,59,188,141,126,123,123,100,54,278,28,38,44,75
31/07/2024,Chhattisgarh,37.13,33.88,37.25,83.75,161.25,116.75,112.5,86.88,43.63,56.88,189.5,142,113.38,119.5,131,102.43,49.63,241,20,41.13,40.75,50.25
31/07/2024,Delhi,40,30,32,90,173,147,128,90,44,56,207,150,128,130,141,102,60,245,26,38,47,70
31/07/2024,DNH and DD,50,41.67,47.67,97,170.33,148,134.67,95.67,43.67,65.67,202.67,165.33,142.67,135.33,134,112.67,62.67,258.67,27.33,33.33,40.33,63.67
31/07/2024,Goa,53.5,50,47.5,94.5,184,147.5,138.5,99,44,58.5,216.5,161.5,145,149.5,118.5,98,60.5,329,25.5,47,47,51.5
31/07/2024,Gujarat,40.63,38.88,40,87.38,170.88,134.13,118,96.13,42.86,61,176.43,145.67,130.83,128.71,126.29,102.71,53.57,264,16,38.57,39.57,71.86
31/07/2024,Haryana,38,27.5,33,84.5,158.25,114.25,111.75,83.5,43.25,61.5,193.75,140.75,120,123,132.75,98.5,51.75,228.5,24.25,34,40,72.33
31/07/2024,Himachal Pradesh,41,22,33.83,91.67,178.92,138.67,116.75,91.25,46.25,52.75,220.25,167.25,139,130.6,140.5,115.5,50.25,270.25,27.75,38.08,50,63.08
31/07/2024,Jammu and Kashmir,45.67,31,39.5,91.5,174.2,130.17,123.17,98.67,49.33,53,,148.67,132,128.33,141.8,117.75,55.67,306.33,28,37.83,46.33,75.5
31/07/2024,Jharkhand,38.33,30.83,34.28,84.12,164.94,118.72,112.78,82.5,45.18,59.38,180.54,140.11,124.89,122.67,145,100.65,52.24,279.47,24.29,35.88,41.53,61.53
31/07/2024,Karnataka,55.67,42.48,44.03,89.8,165.45,136.59,122.76,101.66,43,51.78,177.71,156.3,118.4,130.68,116.23,94.83,52.5,247.19,18.6,42.19,43.19,42.68
31/07/2024,Kerala,50.85,45.17,47.17,100,181.33,149,132.43,101.43,43.77,54.38,215,168.43,138.88,131,118.18,99.36,61.5,234.8,14.77,50.79,44.21,47.07
31/07/2024,Madhya Pradesh,39.09,29.32,33.34,86.66,167.23,121.09,112.79,87.66,43.26,57.48,188.72,138.17,120.02,111.38,131.3,104.52,50.46,242.98,18.93,35.15,37.98,57.04
31/07/2024,Maharashtra,47.63,39.42,43.16,92.37,173.79,133.68,124.42,96.53,43.37,60.21,181.42,156.22,126.74,111.79,122.47,101.56,55.37,304.89,23.95,42,39.37,64.63
31/07/2024,Manipur,53,42,40,100,190,140,130,95,55,,,150,150,145,,140,80,220,25,45,55,60
31/07/2024,Meghalaya,46.3,38.8,37.3,97.17,179,136,122.56,89.6,49.56,74.22,,136.2,141,125.4,153.5,101.5,80.6,368.44,21.78,42,54.6,66.8
31/07/2024,Mizoram,48.09,42.4,46.1,104.89,166.86,132.25,129.44,99.45,50.64,77.64,159.5,182.78,153.75,124.4,188,125.4,113.33,475.89,29.45,45.18,56,86.55
31/07/2024,Nagaland,43.19,42.88,50,98.5,169.55,127.44,124.67,97.81,50.31,73.21,200,137.33,165.6,145.4,177.67,165,78,314.2,17.94,42.69,58.23,78.31
31/07/2024,Odisha,38.76,37.26,39.92,85.72,163,122.63,111.88,81.8,45.08,52.79,200.33,142.75,113.22,126.5,115.96,96.08,52.42,285.16,25.96,35.83,41.08,52.92
31/07/2024,Puducherry,67,47,41,97,193,142,121,92,49,48,218,142,140,,119,105,60,298,26,50,48,40
31/07/2024,Punjab,39.53,26.07,31.13,92.8,170,131.6,118.87,95.93,44.33,60.67,203.67,132.07,122.2,118.73,131.23,100.27,53.47,267.73,26.53,31.4,41.93,71.6
31/07/2024,Rajasthan,41.68,29.48,33.29,83.26,165.7,118.93,107.3,89,42.4,53.21,184.76,143.44,124.6,126.58,144.3,103.14,45.3,293.41,20.63,34.55,40.17,68.28
31/07/2024,Sikkim,51.2,37,37.8,90,160,130.67,126.4,101,50.4,63.4,,159.4,121.4,131.5,145.67,,65.2,415.4,19.8,39.6,58,90
31/07/2024,Tamil Nadu,59.16,45.57,53.88,93.94,176.84,140.87,122.26,90.04,43.91,47.56,204.5,167.54,125.28,,115.22,94.16,56.09,286.32,24.1,49.91,45.84,35
31/07/2024,Telangana,56,41.4,45,85.4,166.9,131,115.7,92.3,41.2,64.3,157.4,159.8,117.78,146,113.1,97.1,55.5,298.6,20.4,37.2,43.2,50.7
31/07/2024,Tripura,37.75,,38.75,92.67,156.33,130,115,108,49.75,71.5,,139.75,127,116.75,141.75,101.25,69.25,217,10.75,40,49.25,70
31/07/2024,Uttar Pradesh,39.71,26.76,32.37,85.52,163.54,120.89,113.88,91.03,43.68,63.03,189.89,141.13,125.45,126.88,145.79,109.18,51.68,239.07,26.89,33.28,41.48,64.92
31/07/2024,Uttarakhand,37.75,27,34,88.25,166.75,123,122.75,97,43.5,61.25,155.5,138,129.5,131.25,148.5,119,56.5,266.75,28,35.75,48.25,70.5
31/07/2024,West Bengal,43.61,30.2,38.17,86.13,165.61,126.65,123.87,103.52,46,55.26,195.36,133.83,113.45,112.78,126.78,98.85,52.74,272.13,22.57,31.7,42.39,62.43
