DATE,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil,Mustard Oil (Packed),Vanaspati,Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Potato_Lag_7,Potato_Lag_30,Potato_Rolling_Avg_7,Onion_Lag_7,Onion_Rolling_Avg_7
2024-06-19,Kerala,50.42,44.5,45.58,102.82,188.78,149.22,136.33,114.82,44.38,54.38,222.8,163.29,142.91,130.0,117.5,99.9,62.92,231.92,14.82,51.46,42.85,78.62,42.0,34.9,33.11857142857143,43.0,37.73571428571429
2024-06-19,Madhya Pradesh,41.19,29.17,34.43,85.85,164.76,119.65,115.62,91.74,43.52,57.54,189.46,136.09,120.76,112.72,136.91,111.57,48.13,254.85,19.54,27.87,31.36,34.11,30.63,42.36,32.72428571428571,35.5,37.144285714285715
2024-06-19,Maharashtra,52.16,38.74,42.63,91.42,176.74,136.21,127.95,96.58,43.21,60.0,182.95,158.39,128.32,112.0,121.42,102.88,55.37,299.84,23.47,38.79,38.26,59.74,19.67,33.06,35.455714285714286,33.67,37.800000000000004
2024-06-19,Manipur,50.0,43.0,40.0,100.0,180.0,145.0,140.0,95.0,55.0,60.0,182.95,150.0,140.0,140.0,121.42,140.0,85.0,220.0,25.0,40.0,45.0,35.0,31.92,27.52,36.61,41.25,38.33571428571429
2024-06-19,Meghalaya,46.1,38.3,36.7,94.33,160.71,131.67,121.0,89.8,49.4,73.6,182.95,135.9,138.0,125.9,172.0,126.0,73.83,373.5,21.3,34.4,42.6,51.5,32.25,45.0,36.91714285714285,39.75,38.74285714285714
2024-06-19,Mizoram,47.91,42.1,45.9,107.44,151.14,125.29,127.78,100.27,50.55,78.0,159.5,185.55,170.8,127.82,190.25,130.83,121.5,479.67,29.18,42.55,53.0,77.36,27.68,26.47,39.041428571428575,33.63,41.51
2024-06-19,Nagaland,41.75,42.88,48.0,102.5,130.25,132.5,121.67,97.38,50.06,73.29,200.0,137.47,166.0,148.87,195.0,142.5,84.0,322.67,17.88,33.27,52.33,58.67,38.22,24.47,38.33428571428572,37.5,43.628571428571426
2024-06-19,Odisha,39.41,37.0,40.05,83.73,162.95,121.77,112.77,82.55,44.7,52.47,161.0,142.76,117.7,126.57,117.29,94.9,50.2,286.33,25.6,27.67,38.14,48.9,51.46,37.67,34.93571428571429,42.85,42.955714285714286
2024-06-19,Puducherry,65.0,45.0,40.0,91.0,177.0,137.0,121.0,90.0,43.0,48.0,195.0,146.0,142.0,126.57,110.0,100.0,48.0,298.0,26.0,45.0,36.0,28.0,27.87,47.94,37.38285714285714,31.36,43.618571428571435
2024-06-19,Punjab,39.6,25.2,31.27,91.73,159.73,128.0,117.93,98.8,44.67,60.93,199.0,129.2,122.27,117.2,135.46,102.82,53.8,274.53,26.4,27.0,37.13,24.4,38.79,35.0,35.69857142857143,38.26,43.45714285714286
2024-06-19,Rajasthan,42.73,28.86,32.23,74.95,129.14,112.27,106.27,91.86,41.81,52.45,182.0,144.75,124.26,133.55,160.31,138.0,44.1,295.05,20.65,26.33,34.14,36.0,40.0,34.5,33.745714285714286,45.0,41.90571428571429
2024-06-19,Sikkim,54.6,35.2,38.4,86.4,137.6,127.0,125.0,100.0,49.0,63.4,182.0,167.8,128.4,138.75,171.2,138.0,60.2,410.0,18.6,36.6,53.0,55.4,34.4,26.43,34.059999999999995,42.6,43.39142857142857
2024-06-19,Tamil Nadu,61.46,45.76,54.36,93.94,182.42,144.89,125.14,94.13,44.06,47.17,204.06,172.15,126.44,138.75,113.22,93.56,55.92,307.88,24.56,48.25,45.94,68.39,42.55,28.67,34.87428571428571,53.0,42.38285714285714
2024-06-19,Telangana,54.67,43.22,46.78,80.38,167.89,129.78,119.44,94.0,41.33,67.11,163.56,166.11,118.22,145.6,115.78,98.67,57.44,308.44,21.0,35.88,43.0,65.5,33.27,29.18,35.24714285714286,52.33,41.050000000000004
2024-06-19,Tripura,38.5,43.22,39.0,87.0,146.0,128.0,110.25,102.75,48.0,70.25,163.56,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.5,40.25,50.75,27.67,60.0,36.222857142857144,38.14,41.35142857142858
2024-06-19,Uttar Pradesh,38.79,26.15,32.49,83.36,157.83,120.63,114.8,93.79,43.73,62.85,189.1,140.14,127.88,130.54,153.22,110.66,49.57,238.99,26.61,26.61,33.39,31.77,45.0,34.6,33.59571428571429,36.0,40.978571428571435
2024-06-19,Uttarakhand,37.75,26.75,33.25,89.5,146.75,115.0,113.25,99.25,42.75,60.5,154.5,138.75,130.75,132.25,147.0,116.5,56.75,264.0,28.0,29.0,31.5,24.75,27.0,37.5,33.88142857142857,37.13,40.174285714285716
2024-06-19,West Bengal,44.5,30.56,37.55,84.91,156.32,124.29,130.77,106.86,46.29,54.76,198.82,132.64,114.36,112.82,126.68,99.15,51.71,275.95,22.57,29.14,36.91,47.05,26.33,30.67,34.28285714285715,34.14,40.57
2024-06-20,Andaman and Nicobar,48.0,30.56,68.0,96.33,173.33,156.67,138.0,102.0,55.33,73.0,232.5,172.33,165.67,112.82,128.0,114.33,77.0,316.0,20.33,60.0,56.67,94.33,36.6,23.54,37.62571428571429,53.0,41.09428571428571
2024-06-20,Andhra Pradesh,60.2,43.8,47.2,87.6,176.4,136.4,124.8,100.2,42.6,60.0,166.8,164.2,111.25,159.5,111.2,90.2,57.8,290.5,21.6,34.6,38.6,53.8,48.25,24.0,35.675714285714285,45.94,40.04571428571428
2024-06-20,Arunachal pradesh,48.0,45.0,45.67,102.33,150.33,129.33,120.0,106.67,55.0,77.0,143.5,176.5,168.5,144.0,186.5,90.2,75.0,298.5,20.0,37.5,45.0,55.0,35.88,33.86,35.90714285714286,43.0,40.33142857142857
2024-06-20,Assam,43.04,32.77,36.44,89.67,161.56,115.63,115.63,91.93,47.41,70.81,209.0,149.67,137.67,137.7,148.13,114.89,59.04,253.56,13.37,30.67,38.78,45.4,34.5,30.0,35.36,40.25,40.121428571428574
2024-06-20,Bihar,38.05,27.24,33.32,81.63,154.03,120.34,114.32,80.42,44.35,56.11,182.31,136.16,123.59,126.68,159.7,104.47,47.54,280.58,23.19,23.54,31.78,31.16,26.61,35.0,34.92142857142857,33.39,39.89142857142857
2024-06-20,Chandigarh,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,24.0,38.0,35.0,29.0,42.0,34.207142857142856,31.5,40.82
2024-06-20,Chhattisgarh,39.57,37.57,39.14,92.57,163.57,115.86,114.57,92.0,43.43,57.71,197.29,152.71,125.71,133.29,147.57,115.86,47.57,295.71,22.29,33.86,39.14,40.86,29.14,30.63,34.88142857142857,36.91,41.138571428571424
2024-06-20,Delhi,40.0,29.0,31.0,97.0,177.0,147.0,127.0,90.0,44.0,56.0,209.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,50.0,33.0,60.0,19.67,30.595714285714287,56.67,40.18571428571429
2024-06-20,DNH and DD,45.0,40.5,49.5,89.5,174.5,151.0,132.0,96.0,44.5,64.5,200.5,153.5,131.0,144.0,130.0,112.5,65.5,280.0,27.0,35.0,33.5,53.5,34.6,31.92,30.65285714285714,38.6,39.457142857142856
2024-06-20,Goa,52.5,48.0,45.5,95.0,183.5,153.5,133.5,96.5,44.0,57.5,220.5,162.5,143.0,156.5,118.5,98.0,60.5,329.0,24.5,42.0,43.0,61.5,37.5,32.25,31.295714285714286,45.0,39.17142857142857
2024-06-20,Gujarat,43.25,37.88,40.75,88.13,170.38,126.38,118.63,92.88,43.13,61.5,177.88,144.13,128.38,129.75,125.63,104.13,56.13,253.75,16.5,30.63,35.5,39.38,30.67,27.68,31.29,38.78,38.70285714285715
2024-06-20,Haryana,42.75,29.5,33.75,78.75,133.0,108.25,107.5,93.75,43.67,58.0,176.33,141.67,124.0,122.67,148.33,95.67,49.0,215.67,24.0,19.67,33.67,23.0,23.54,38.22,30.73714285714286,31.78,38.972857142857144
2024-06-20,Himachal Pradesh,40.75,22.0,33.33,88.25,167.67,135.25,116.58,89.58,47.0,52.17,221.67,162.18,138.73,130.56,145.67,118.0,48.75,270.42,27.58,31.92,41.25,30.08,24.0,51.46,31.868571428571432,38.0,39.43714285714286
2024-06-20,Jammu and Kashmir,46.25,30.5,36.75,93.75,158.25,133.5,126.0,100.75,52.5,50.5,221.67,144.75,133.5,132.25,145.25,121.33,57.5,297.25,28.0,32.25,39.75,36.5,33.86,27.87,31.638571428571428,39.14,39.52428571428572
2024-06-20,Jharkhand,39.74,31.56,35.26,81.89,159.11,120.58,113.53,82.58,45.61,59.18,178.15,140.05,124.95,126.11,151.2,104.59,50.33,285.83,24.39,27.68,33.63,37.16,30.0,38.79,31.307142857142857,50.0,37.18571428571429
2024-06-20,Karnataka,60.03,43.72,47.63,94.16,168.34,141.94,127.69,106.97,42.78,50.94,180.63,163.03,120.66,135.84,120.78,97.66,52.41,291.31,20.53,38.22,37.5,53.19,35.0,40.0,31.767142857142858,33.5,37.75714285714286
2024-06-20,Kerala,50.42,44.5,45.58,102.82,188.78,149.22,136.33,114.82,44.38,54.38,222.8,163.29,142.91,130.0,117.5,99.9,62.92,231.92,14.82,51.46,42.85,78.62,42.0,34.4,33.11857142857143,43.0,37.73571428571428
2024-06-20,Madhya Pradesh,41.19,29.17,34.43,85.85,164.76,119.65,115.62,91.74,43.52,57.54,189.46,136.09,120.76,112.72,136.91,111.57,48.13,254.85,19.54,27.87,31.36,34.11,30.63,42.55,32.72428571428571,35.5,37.144285714285715
2024-06-20,Maharashtra,52.16,38.74,42.63,91.42,176.74,136.21,127.95,96.58,43.21,60.0,182.95,158.39,128.32,112.0,121.42,102.88,55.37,299.84,23.47,38.79,38.26,59.74,19.67,33.27,35.455714285714286,33.67,37.800000000000004
2024-06-20,Manipur,50.0,43.0,40.0,100.0,180.0,145.0,140.0,95.0,55.0,60.0,182.95,150.0,140.0,140.0,121.42,140.0,85.0,220.0,25.0,40.0,45.0,35.0,31.92,27.67,36.61,41.25,38.33571428571429
2024-06-20,Meghalaya,46.1,38.3,36.7,94.33,160.71,131.67,121.0,89.8,49.4,73.6,182.95,135.9,138.0,125.9,172.0,126.0,73.83,373.5,21.3,34.4,42.6,51.5,32.25,45.0,36.917142857142856,39.75,38.74285714285714
2024-06-20,Mizoram,47.91,42.1,45.9,107.44,151.14,125.29,127.78,100.27,50.55,78.0,159.5,185.55,170.8,127.82,190.25,130.83,121.5,479.67,29.18,42.55,53.0,77.36,27.68,27.0,39.04142857142857,33.63,41.51
2024-06-20,Nagaland,41.75,42.88,48.0,102.5,130.25,132.5,121.67,97.38,50.06,73.29,200.0,137.47,166.0,148.87,195.0,142.5,84.0,322.67,17.88,33.27,52.33,58.67,38.22,26.33,38.33428571428571,37.5,43.62857142857143
2024-06-20,Odisha,39.41,37.0,40.05,83.73,162.95,121.77,112.77,82.55,44.7,52.47,161.0,142.76,117.7,126.57,117.29,94.9,50.2,286.33,25.6,27.67,38.14,48.9,51.46,36.6,34.93571428571429,42.85,42.955714285714286
2024-06-20,Puducherry,65.0,45.0,40.0,91.0,177.0,137.0,121.0,90.0,43.0,48.0,195.0,146.0,142.0,126.57,110.0,100.0,48.0,298.0,26.0,45.0,36.0,28.0,27.87,48.25,37.38285714285714,31.36,43.61857142857143
2024-06-20,Punjab,39.6,25.2,31.27,91.73,159.73,128.0,117.93,98.8,44.67,60.93,199.0,129.2,122.27,117.2,135.46,102.82,53.8,274.53,26.4,27.0,37.13,24.4,38.79,35.88,35.69857142857143,38.26,43.457142857142856
2024-06-20,Rajasthan,42.73,28.86,32.23,74.95,129.14,112.27,106.27,91.86,41.81,52.45,182.0,144.75,124.26,133.55,160.31,138.0,44.1,295.05,20.65,26.33,34.14,36.0,40.0,34.5,33.74571428571428,45.0,41.90571428571428
2024-06-20,Sikkim,54.6,35.2,38.4,86.4,137.6,127.0,125.0,100.0,49.0,63.4,182.0,167.8,128.4,138.75,171.2,138.0,60.2,410.0,18.6,36.6,53.0,55.4,34.4,26.61,34.06,42.6,43.39142857142857
2024-06-20,Tamil Nadu,61.46,45.76,54.36,93.94,182.42,144.89,125.14,94.13,44.06,47.17,204.06,172.15,126.44,138.75,113.22,93.56,55.92,307.88,24.56,48.25,45.94,68.39,42.55,29.0,34.87428571428571,53.0,42.38285714285714
2024-06-20,Telangana,54.67,43.22,46.78,80.38,167.89,129.78,119.44,94.0,41.33,67.11,163.56,166.11,118.22,145.6,115.78,98.67,57.44,308.44,21.0,35.88,43.0,65.5,33.27,29.14,35.24714285714286,52.33,41.050000000000004
2024-06-20,Tripura,38.5,43.22,39.0,87.0,146.0,128.0,110.25,102.75,48.0,70.25,163.56,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.5,40.25,50.75,27.67,60.0,36.222857142857144,38.14,41.35142857142857
2024-06-20,Uttar Pradesh,38.79,26.15,32.49,83.36,157.83,120.63,114.8,93.79,43.73,62.85,189.1,140.14,127.88,130.54,153.22,110.66,49.57,238.99,26.61,26.61,33.39,31.77,45.0,34.6,33.59571428571429,36.0,40.978571428571435
2024-06-20,Uttarakhand,37.75,26.75,33.25,89.5,146.75,115.0,113.25,99.25,42.75,60.5,154.5,138.75,130.75,132.25,147.0,116.5,56.75,264.0,28.0,29.0,31.5,24.75,27.0,37.5,33.88142857142857,37.13,40.174285714285716
2024-06-20,West Bengal,44.5,30.56,37.55,84.91,156.32,124.29,130.77,106.86,46.29,54.76,198.82,132.64,114.36,112.82,126.68,99.15,51.71,275.95,22.57,29.14,36.91,47.05,26.33,30.67,34.28285714285715,34.14,40.57
2024-06-21,Andaman and Nicobar,48.67,30.56,68.0,96.67,173.33,156.33,136.0,100.0,55.0,73.33,233.5,174.33,163.67,112.82,128.67,114.33,78.33,316.0,21.0,61.67,56.67,106.67,36.6,23.54,37.864285714285714,53.0,41.09428571428572
2024-06-21,Andhra Pradesh,62.0,42.75,45.5,86.75,172.75,135.75,124.75,103.0,42.75,58.5,166.75,165.67,109.0,159.5,112.0,89.5,58.0,288.33,22.5,34.5,38.0,59.75,48.25,24.0,35.9,45.94,39.96
2024-06-21,Arunachal pradesh,46.0,45.0,44.25,101.75,152.75,132.0,122.5,104.25,55.0,77.0,143.5,157.67,153.33,138.67,180.0,89.5,75.0,298.5,20.0,38.33,45.0,56.0,35.88,33.86,36.25,43.0,40.24571428571429
2024-06-21,Assam,41.83,32.27,36.83,89.29,160.42,114.24,115.33,92.29,47.54,71.13,210.67,151.04,136.63,134.71,143.42,116.47,59.54,248.92,13.79,31.75,39.21,50.18,34.5,30.0,35.857142857142854,40.25,40.097142857142856
2024-06-21,Bihar,38.06,27.37,33.03,81.63,154.46,120.89,114.29,80.31,44.35,56.38,180.0,135.56,122.32,126.21,159.93,103.44,47.59,279.33,23.15,23.73,32.03,31.64,26.61,35.0,35.44571428571428,33.39,39.902857142857144
2024-06-21,Chandigarh,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,24.0,38.0,35.0,29.0,42.0,34.73142857142857,31.5,40.83142857142857
2024-06-21,Chhattisgarh,42.0,38.25,39.88,92.88,163.63,114.25,113.5,93.88,43.63,57.88,204.38,150.75,128.5,129.75,142.88,113.75,48.5,299.75,23.38,32.88,38.88,44.63,29.14,30.63,35.26571428571429,36.91,41.112857142857145
2024-06-21,Delhi,40.0,29.0,31.0,97.0,177.0,147.0,127.0,90.0,44.0,56.0,209.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,50.0,33.0,61.67,19.67,30.74142857142857,56.67,40.160000000000004
2024-06-21,DNH and DD,50.0,41.33,47.33,91.67,177.33,148.67,131.33,95.33,43.67,65.0,192.67,150.33,134.0,135.0,126.67,107.0,63.67,350.0,27.33,34.67,35.67,53.67,34.5,31.92,30.765714285714285,38.0,39.82714285714285
2024-06-21,Goa,52.5,48.0,45.5,95.0,186.5,153.5,133.5,96.5,44.0,57.5,219.0,161.0,140.5,155.0,117.5,98.0,60.5,329.0,24.5,42.0,43.5,64.0,38.33,32.25,31.29,45.0,39.61285714285714
2024-06-21,Gujarat,38.67,38.17,40.4,86.83,169.5,122.67,118.0,90.5,43.17,61.0,177.17,145.17,127.5,130.83,125.17,102.33,58.33,249.33,14.33,30.0,36.83,45.83,31.75,27.68,31.04,39.21,39.27285714285715
2024-06-21,Haryana,40.67,27.0,31.33,76.33,141.0,108.33,104.67,85.33,45.0,60.0,187.33,138.67,117.0,120.0,134.33,96.0,47.33,230.67,23.67,22.33,30.0,24.0,23.73,38.22,30.84,32.03,38.98285714285714
2024-06-21,Himachal Pradesh,40.92,22.0,33.25,88.42,168.0,135.83,117.17,89.67,47.08,52.17,219.75,162.25,138.0,129.4,143.5,118.0,48.83,270.42,27.58,31.5,42.0,32.42,24.0,51.46,31.91142857142857,38.0,39.55428571428571
2024-06-21,Jammu and Kashmir,44.6,33.0,36.75,99.2,151.4,129.0,126.0,103.0,52.0,49.4,219.75,148.8,137.2,133.0,142.8,120.33,55.8,309.8,28.0,32.0,38.2,37.6,32.88,27.87,31.785714285714285,38.88,39.45714285714286
2024-06-21,Jharkhand,39.78,31.76,35.39,83.5,159.5,120.72,112.67,82.39,45.76,59.0,175.67,141.11,125.89,125.88,151.46,104.47,49.65,278.29,24.35,28.44,34.72,40.39,30.0,38.79,31.562857142857148,50.0,37.27428571428572
2024-06-21,Karnataka,59.67,43.77,48.16,95.03,169.13,142.03,127.63,107.65,42.94,50.71,179.47,162.74,121.0,135.57,120.94,97.61,52.48,286.97,20.37,38.61,38.94,59.71,34.67,40.0,32.12571428571429,35.67,37.74142857142857
2024-06-21,Kerala,49.64,44.55,46.09,103.8,189.78,149.22,138.78,118.6,44.18,54.82,216.8,162.57,144.0,135.57,118.45,100.56,61.73,234.9,15.2,52.82,44.09,89.09,42.0,34.4,33.67142857142857,43.5,37.825714285714284
2024-06-21,Madhya Pradesh,41.15,29.19,34.38,86.17,165.1,119.67,115.67,91.67,43.43,57.65,190.11,135.98,120.87,112.7,135.96,110.17,48.07,253.52,19.6,28.56,32.42,36.42,30.0,42.55,33.465714285714284,36.83,37.19571428571429
2024-06-21,Maharashtra,52.58,38.95,42.84,91.63,178.32,136.58,127.79,97.0,43.11,59.84,183.0,158.5,128.84,112.05,122.11,102.88,55.42,301.42,23.63,39.84,39.42,62.11,22.33,33.27,35.96714285714286,30.0,38.541428571428575
2024-06-21,Manipur,50.0,43.0,40.0,100.0,180.0,145.0,140.0,95.0,55.0,59.84,183.0,158.5,128.84,112.05,122.11,102.88,85.0,220.0,25.0,40.0,45.0,35.0,31.5,27.67,37.18142857142857,42.0,38.970000000000006
2024-06-21,Meghalaya,46.0,38.22,36.78,94.2,160.0,131.67,121.11,89.78,49.33,74.22,183.0,133.44,138.5,123.56,172.0,139.0,73.83,364.22,22.11,34.89,45.33,52.78,32.0,45.0,37.59428571428571,38.2,39.98857142857143
2024-06-21,Mizoram,47.91,42.1,45.9,107.44,151.14,125.29,127.78,100.27,50.55,77.82,159.5,185.55,170.8,127.82,190.25,130.83,121.5,478.89,29.18,42.91,52.82,78.45,28.44,27.0,39.66142857142857,34.72,42.574285714285715
2024-06-21,Nagaland,41.75,42.88,48.0,102.5,130.25,133.13,121.67,97.38,50.06,73.29,200.0,138.56,166.0,149.88,195.0,142.5,84.0,322.67,17.88,33.6,53.67,64.67,38.61,26.33,38.94571428571429,38.94,44.67857142857143
2024-06-21,Odisha,38.5,37.71,40.19,84.09,164.09,121.73,112.82,82.82,44.86,52.05,182.17,143.86,115.86,129.4,117.18,96.55,51.0,267.33,25.86,29.36,39.91,52.82,52.82,36.6,35.59428571428571,44.09,44.08142857142857
2024-06-21,Puducherry,65.0,45.0,40.0,91.0,178.0,138.0,121.0,90.0,43.0,48.0,203.0,146.0,142.0,129.4,110.0,100.0,48.0,298.0,26.0,46.0,41.0,31.0,28.56,48.25,38.08571428571429,32.42,45.307142857142864
2024-06-21,Punjab,38.71,25.21,31.14,92.0,163.14,128.93,118.5,97.79,44.57,60.64,199.08,130.07,122.43,117.21,133.0,101.2,54.43,280.43,26.43,27.57,38.64,25.79,39.84,35.88,36.332857142857144,39.42,45.19571428571429
2024-06-21,Rajasthan,41.64,29.52,32.76,77.32,130.72,112.52,105.28,90.48,42.59,53.05,182.83,146.54,123.91,133.57,159.29,115.5,45.45,301.57,20.95,26.79,33.13,35.42,40.0,34.5,34.44571428571429,45.0,43.5
2024-06-21,Sikkim,54.6,35.2,38.4,86.0,136.6,126.6,125.0,100.0,49.0,63.4,182.83,167.8,128.4,138.75,173.0,115.5,60.2,410.0,18.8,36.6,53.0,57.4,34.89,26.61,34.690000000000005,45.33,44.59571428571429
2024-06-21,Tamil Nadu,61.97,45.73,54.78,94.13,182.41,145.06,125.03,94.21,44.03,47.59,204.42,172.93,127.9,138.75,113.06,93.23,56.34,302.18,24.59,47.75,46.5,74.66,42.91,29.0,35.38142857142857,52.82,43.69285714285714
2024-06-21,Telangana,54.2,42.2,45.7,80.22,165.5,130.5,120.0,93.8,41.4,66.3,163.9,166.5,121.2,150.5,115.3,98.2,57.0,304.9,20.3,35.1,44.1,66.6,33.6,29.14,35.59571428571429,53.67,42.32571428571429
2024-06-21,Tripura,38.5,42.2,39.0,87.0,146.33,128.0,110.25,102.75,48.0,70.25,163.9,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.5,42.0,52.75,29.36,61.67,36.33,39.91,42.62428571428571
2024-06-21,Uttar Pradesh,38.92,26.24,32.6,83.93,158.71,121.08,115.08,93.91,43.8,62.86,189.62,140.27,127.96,130.51,152.86,110.49,49.73,239.03,26.65,27.4,35.25,34.36,46.0,34.5,33.67285714285715,41.0,41.80285714285714
2024-06-21,Uttarakhand,38.0,26.5,33.5,90.25,145.75,115.25,113.25,99.5,42.75,60.5,154.75,139.0,130.75,131.0,147.0,116.5,56.75,264.0,28.0,29.75,33.5,27.5,27.57,38.33,33.98428571428571,38.64,41.06857142857143
2024-06-21,West Bengal,44.91,30.2,37.5,85.0,155.36,124.48,130.68,106.73,46.0,54.27,198.27,133.64,114.36,113.45,127.64,100.3,52.23,276.18,22.73,29.59,36.55,51.09,26.79,31.75,34.38428571428572,33.13,41.55714285714286
2024-06-22,Andaman and Nicobar,48.67,30.2,68.0,96.0,174.33,157.33,135.33,100.0,53.67,73.0,232.5,172.67,164.33,113.45,128.33,114.67,77.67,314.67,21.0,61.67,56.67,106.67,36.6,23.73,37.965714285714284,53.0,42.08142857142857
2024-06-22,Andhra Pradesh,60.6,44.4,47.4,88.0,176.8,138.0,125.8,101.6,42.8,60.4,166.8,169.0,111.25,159.5,111.4,90.2,58.6,290.5,21.8,36.6,40.8,58.8,47.75,24.0,36.37285714285714,46.5,41.26714285714286
2024-06-22,Arunachal pradesh,46.0,45.0,44.25,101.75,154.0,132.0,122.5,105.0,55.0,77.0,143.5,157.67,155.33,139.33,181.0,90.2,77.5,298.5,20.0,38.67,46.67,58.33,35.1,32.88,36.88285714285714,44.1,41.63428571428572
2024-06-22,Assam,43.25,33.1,36.67,90.04,161.63,116.1,115.79,92.88,47.33,71.79,210.2,149.33,135.72,135.75,148.53,110.67,59.42,257.63,13.58,31.33,40.54,50.64,34.5,30.0,36.43,42.0,41.425714285714285
2024-06-22,Bihar,38.17,27.04,33.21,82.58,152.63,121.54,114.63,80.75,44.46,56.0,172.45,134.88,122.29,126.21,158.67,103.2,47.38,285.13,22.67,24.08,31.54,30.75,27.4,34.67,35.955714285714286,35.25,40.895714285714284
2024-06-22,Chandigarh,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,24.0,38.0,35.0,29.75,42.0,35.13428571428572,33.5,41.53857142857142
2024-06-22,Chhattisgarh,42.5,39.0,39.25,86.5,158.5,114.25,118.5,87.75,43.0,63.75,202.0,148.25,121.25,126.5,149.75,108.5,50.25,301.75,26.5,36.0,42.0,56.0,29.59,30.0,36.05,36.55,42.317142857142855
2024-06-22,Delhi,40.0,29.0,31.0,97.0,177.0,147.0,127.0,90.0,44.0,56.0,209.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,50.0,33.0,61.67,22.33,31.525714285714287,56.67,41.364285714285714
2024-06-22,DNH and DD,50.0,41.33,47.33,91.67,177.33,148.67,131.33,95.33,43.67,65.0,192.33,150.33,134.33,135.0,127.0,107.0,63.67,350.0,27.33,34.67,38.67,55.67,36.6,31.5,31.25,40.8,41.06
2024-06-22,Gujarat,45.67,40.0,43.0,93.33,173.33,136.67,125.67,93.67,43.67,63.33,173.0,141.33,128.0,127.67,126.33,112.67,56.33,241.67,17.33,33.0,33.0,43.33,38.67,32.0,30.44,46.67,39.107142857142854
2024-06-22,Haryana,39.5,29.25,31.75,78.75,141.75,108.25,108.0,87.5,45.0,60.25,179.75,138.75,121.75,118.5,140.0,95.5,49.25,226.25,24.25,23.75,36.25,26.75,31.33,28.44,29.357142857142858,40.54,38.49428571428571
2024-06-22,Himachal Pradesh,40.92,22.0,33.25,88.33,167.92,135.67,117.08,89.75,46.92,52.17,219.75,162.17,138.0,129.4,143.5,118.0,48.67,270.33,27.5,31.75,42.75,33.83,24.08,38.61,30.452857142857145,31.54,40.09571428571429
2024-06-22,Jammu and Kashmir,38.5,32.5,34.0,95.0,133.5,126.5,130.0,100.0,55.0,46.5,219.75,149.0,141.5,137.5,158.5,142.0,54.0,303.5,28.0,34.0,40.0,44.0,24.0,52.82,31.881428571428575,38.0,40.38142857142857
2024-06-22,Jharkhand,39.74,31.61,35.26,83.89,160.21,120.89,113.63,82.63,45.83,59.18,179.23,140.47,125.84,125.67,150.0,104.59,50.28,286.56,25.06,28.68,34.74,41.32,36.0,28.56,30.83571428571429,42.0,39.34428571428571
2024-06-22,Karnataka,60.17,43.8,47.83,95.4,169.23,142.5,127.47,107.83,42.87,50.1,179.3,163.33,120.43,136.03,120.73,97.47,52.07,285.38,20.07,39.5,39.87,63.07,30.0,39.84,32.19285714285714,50.0,37.89714285714285
2024-06-22,Kerala,50.25,44.83,45.92,103.42,189.91,150.27,136.64,114.08,44.0,54.08,222.8,163.57,144.92,133.0,117.85,99.64,62.31,233.85,14.92,50.77,42.54,78.85,34.67,40.0,34.49285714285714,38.67,38.449999999999996
2024-06-22,Madhya Pradesh,41.14,29.05,34.34,86.09,167.11,120.75,115.95,91.98,43.57,57.77,191.32,135.07,119.55,112.61,135.86,109.55,48.16,251.77,19.53,28.79,32.12,39.05,33.0,34.89,33.89142857142857,33.0,38.324285714285715
2024-06-22,Maharashtra,52.79,38.84,42.84,91.84,178.53,136.63,127.74,97.26,43.11,59.84,182.84,158.61,129.0,112.21,122.21,102.94,55.42,301.42,23.63,39.95,39.47,64.0,23.75,42.91,36.205714285714286,36.25,38.784285714285716
2024-06-22,Meghalaya,45.88,38.0,36.38,92.75,156.4,130.6,121.0,89.5,49.25,74.0,182.84,131.38,139.25,122.75,185.33,175.0,72.6,350.13,22.25,34.0,44.5,52.88,31.75,33.6,36.527142857142856,42.75,39.034285714285716
2024-06-22,Mizoram,50.0,40.0,45.0,98.0,156.4,130.6,120.0,110.0,50.0,75.0,182.84,190.0,220.0,150.0,185.33,175.0,100.0,520.0,25.0,40.0,60.0,70.0,34.0,29.36,37.38428571428572,40.0,41.89142857142857
