,DATE,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
832,2024-06-26,30,38.5,36.89,39.0,87.33,146.67,128.0,111.25,103.5,48.0,71.25,189.75,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.25,46.75,52.75
833,2024-06-26,31,38.97,26.42,32.69,84.53,159.35,121.7,115.3,93.84,43.84,62.84,189.89,140.41,127.68,130.15,152.52,110.23,49.82,238.86,26.7,28.23,37.59,37.16
834,2024-06-26,32,37.75,26.5,34.0,90.5,145.5,115.5,113.5,99.5,42.75,60.5,154.5,139.0,130.25,131.75,147.25,116.5,56.75,264.0,28.0,30.75,36.25,29.25
835,2024-06-26,33,44.67,30.67,37.81,85.1,156.05,123.7,131.43,106.81,46.14,54.9,196.64,132.48,115.33,113.57,127.48,99.75,52.0,271.24,21.65,29.81,39.1,55.67
836,2024-06-27,0,48.67,36.89,68.0,95.0,172.67,155.0,136.67,100.33,55.67,73.67,232.5,175.0,164.33,129.4,128.67,114.0,78.33,308.67,21.33,61.67,56.67,109.0
837,2024-06-27,1,60.6,43.8,47.4,88.0,176.8,138.0,125.8,101.6,42.8,60.4,166.8,167.0,111.2,147.33,111.4,90.2,58.6,317.0,21.8,37.0,41.0,56.4
838,2024-06-27,2,46.0,45.0,44.25,101.75,157.75,131.0,122.5,105.0,53.33,76.0,143.5,157.67,165.0,139.33,181.0,104.59,76.0,298.5,18.33,38.33,46.67,66.67
839,2024-06-27,3,42.93,32.87,36.39,89.43,161.43,115.5,116.11,92.46,47.39,71.54,209.29,151.18,136.05,137.07,147.09,114.95,59.5,252.57,13.39,31.86,42.39,53.96
840,2024-06-27,4,38.14,27.3,33.27,82.0,154.54,120.65,114.75,80.27,44.36,56.03,183.87,136.46,122.84,126.41,157.79,104.07,47.42,285.31,23.47,24.89,34.33,37.33
841,2024-06-27,5,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,28.0,40.0,43.0
842,2024-06-27,6,40.25,37.0,38.88,93.0,159.63,115.25,114.5,92.5,43.25,59.63,194.5,154.75,124.13,131.5,143.63,115.0,47.75,286.38,23.13,34.63,40.63,56.13
843,2024-06-27,8,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,141.0,104.0,58.0,243.0,26.0,33.0,50.0,40.0
844,2024-06-27,7,49.0,41.33,47.33,91.33,177.0,149.0,131.0,95.33,43.67,65.0,191.67,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,35.67,39.0,68.0
845,2024-06-27,9,52.5,48.0,46.5,95.5,188.5,154.0,134.0,97.0,44.0,57.5,220.0,161.0,143.0,154.0,117.5,98.0,60.5,329.0,24.5,42.0,44.0,62.5
846,2024-06-27,10,43.13,38.0,39.88,88.25,171.13,127.63,119.13,93.38,43.13,61.5,177.0,143.25,127.25,128.88,125.0,104.75,56.0,251.5,16.38,33.75,40.0,54.5
847,2024-06-27,11,39.5,29.25,31.75,78.5,143.5,108.5,107.5,86.5,45.5,60.75,179.75,138.75,120.5,118.5,140.0,95.75,49.25,225.5,24.75,23.75,38.5,30.5
848,2024-06-27,12,41.08,22.0,33.17,90.67,170.08,136.17,117.17,90.17,46.83,52.17,216.25,163.83,138.67,130.2,140.5,115.5,48.92,270.75,27.67,33.08,45.67,36.0
849,2024-06-27,13,49.2,30.25,36.2,93.0,158.8,129.0,124.6,100.4,51.2,51.8,189.75,153.4,133.4,129.6,143.5,120.33,55.8,305.8,27.5,33.0,41.4,40.0
850,2024-06-27,14,39.95,31.72,35.26,85.79,160.68,120.84,113.84,82.84,45.71,59.19,180.38,141.5,125.28,125.88,151.63,106.47,51.47,288.53,24.75,29.78,36.17,54.5
851,2024-06-27,15,59.87,43.55,48.19,95.26,170.39,142.42,127.65,108.0,43.03,51.06,180.03,162.39,120.9,135.43,121.19,97.29,52.68,285.26,20.26,39.61,41.0,63.61
852,2024-06-27,16,50.31,44.85,45.69,103.83,190.45,150.36,137.09,113.92,44.14,54.21,222.8,163.71,145.77,129.0,117.85,99.45,62.93,233.69,14.92,49.14,42.57,68.86
853,2024-06-27,17,41.21,29.29,34.46,85.94,165.58,119.56,115.67,91.63,43.46,57.52,189.88,136.35,120.35,112.67,135.26,110.39,48.33,254.78,19.49,31.27,35.94,47.83
854,2024-06-27,18,53.47,39.0,42.89,92.05,179.0,136.26,127.26,96.58,43.11,59.95,183.16,159.33,129.63,112.32,122.58,102.81,55.63,302.79,23.63,41.47,40.05,65.32
855,2024-06-27,20,46.2,38.3,36.6,95.0,164.29,132.0,121.0,89.6,49.4,73.6,189.75,135.0,138.0,125.7,172.0,126.0,73.83,374.2,21.3,35.9,46.0,57.7
856,2024-06-27,21,47.91,42.5,45.9,107.44,151.14,125.29,127.78,100.27,50.55,77.82,159.5,185.55,170.8,126.91,190.25,130.83,122.75,478.56,29.18,43.45,55.27,79.55
857,2024-06-27,22,41.53,42.88,48.33,100.91,133.18,134.29,121.79,97.53,50.07,73.69,200.0,137.47,157.5,148.2,195.0,142.5,84.0,325.0,18.07,33.6,56.67,72.33
858,2024-06-27,23,38.65,37.1,40.16,84.04,164.69,123.31,112.58,82.35,44.54,52.56,171.17,142.69,114.24,125.8,116.19,94.77,51.04,283.38,25.81,31.64,40.44,62.44
859,2024-06-27,24,65.0,45.0,40.0,93.0,182.0,140.0,125.0,92.0,43.0,48.0,203.0,146.0,142.0,129.4,110.0,101.0,48.0,298.0,26.0,50.0,44.0,37.0
860,2024-06-27,25,39.8,25.2,31.13,91.8,160.2,128.07,117.93,99.2,44.64,61.21,202.15,129.67,122.47,116.8,135.23,102.64,54.0,280.29,26.5,29.4,43.6,34.4
861,2024-06-27,26,41.27,29.43,32.77,75.62,126.33,110.52,102.86,89.63,42.14,51.92,182.82,147.74,121.92,136.54,157.17,120.0,43.93,303.19,19.81,25.55,35.0,35.52
862,2024-06-27,27,53.2,35.2,38.4,86.0,145.0,126.6,125.0,100.0,49.0,63.4,189.75,167.8,128.4,138.75,177.0,104.59,60.2,408.6,18.6,36.6,56.0,71.8
863,2024-06-27,28,61.79,45.09,54.26,94.5,182.79,144.71,124.79,94.26,44.09,46.85,203.94,173.19,126.88,129.4,113.62,93.59,56.09,312.52,24.44,47.71,45.85,59.76
864,2024-06-27,29,53.8,42.1,45.5,80.44,166.0,130.0,119.6,93.0,41.56,64.89,162.5,163.7,122.0,149.5,115.7,97.7,56.67,304.33,19.67,35.78,46.89,69.11
865,2024-06-27,30,38.5,36.89,39.0,87.33,148.33,128.0,111.25,103.5,48.0,71.25,189.75,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.25,46.75,57.75
866,2024-06-27,31,38.97,26.45,32.75,84.41,160.08,121.56,115.25,94.01,43.87,63.03,190.31,140.31,127.79,130.0,152.47,110.22,49.88,239.45,26.72,28.88,38.72,38.11
867,2024-06-27,32,37.5,26.5,34.0,90.5,145.75,115.5,114.0,99.75,42.75,60.5,154.5,139.0,130.25,131.75,147.75,116.5,56.75,263.75,28.0,30.5,37.5,30.0
868,2024-06-27,33,45.05,30.13,37.67,85.38,157.71,124.38,130.95,107.33,46.29,54.62,198.2,132.95,114.76,113.57,127.1,99.32,51.81,273.0,21.9,30.43,39.95,58.48
869,2024-06-28,0,48.33,36.89,68.0,95.0,172.67,155.0,136.67,100.33,55.33,73.33,232.5,174.67,165.0,129.4,129.67,114.0,77.33,307.67,21.0,61.67,56.67,110.0
870,2024-06-28,1,60.6,43.8,47.4,88.0,176.8,138.0,125.8,101.6,42.8,60.4,166.8,167.0,111.2,147.33,111.4,90.2,58.6,317.0,21.8,36.0,40.4,52.0
871,2024-06-28,2,46.0,45.0,44.25,101.75,157.75,131.0,122.5,105.0,55.0,77.0,143.5,157.67,167.33,139.33,181.0,104.59,80.0,327.0,17.5,38.67,46.67,66.67
872,2024-06-28,3,42.84,33.08,36.64,89.96,162.32,114.14,116.72,93.04,47.6,71.88,215.8,150.0,135.84,137.36,147.3,113.41,59.72,258.44,13.56,32.32,42.08,56.88
873,2024-06-28,4,38.44,27.03,33.34,81.72,152.69,121.31,114.28,80.06,44.34,56.03,179.29,135.97,123.5,126.97,158.5,104.82,47.25,282.69,22.91,25.0,34.81,37.88
874,2024-06-28,5,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,28.0,40.0,43.0
875,2024-06-28,6,38.5,37.5,39.5,93.83,160.17,113.33,113.83,94.67,43.5,55.33,191.83,154.83,128.67,137.67,153.5,119.83,45.83,252.17,21.5,34.67,39.67,51.5
876,2024-06-28,8,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,141.0,104.0,58.0,243.0,26.0,33.0,50.0,40.0
877,2024-06-28,7,49.0,41.33,47.33,91.33,177.33,149.0,131.0,95.33,43.67,65.0,191.67,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,36.0,39.33,71.0
878,2024-06-28,9,52.5,48.5,46.5,95.0,183.5,152.5,132.5,97.5,44.0,57.5,220.0,161.0,143.0,154.0,117.5,98.0,60.5,329.0,24.5,42.0,44.0,62.5
879,2024-06-28,10,42.14,38.57,40.0,87.57,171.71,126.57,120.43,92.43,43.0,62.0,176.29,142.86,125.43,129.0,125.29,105.57,56.57,251.71,14.71,33.29,40.29,57.43
880,2024-06-28,11,39.5,29.5,32.5,78.5,143.5,108.0,107.75,86.5,45.5,60.75,179.75,138.75,120.5,118.5,140.0,95.75,49.25,225.5,24.75,23.75,38.25,31.0
881,2024-06-28,12,41.08,22.0,33.0,90.58,170.0,136.17,117.0,90.0,46.83,52.17,216.25,164.0,138.67,130.2,140.5,115.5,49.0,270.75,27.67,33.08,45.75,35.83
882,2024-06-28,13,45.2,32.6,38.4,101.0,152.4,131.0,126.6,105.4,50.2,48.8,189.75,152.4,137.0,134.2,143.8,120.33,54.2,305.8,28.0,33.0,40.8,38.0
883,2024-06-28,14,40.05,31.67,35.37,85.89,160.79,120.89,113.84,82.95,45.72,59.18,180.46,140.74,127.21,125.5,153.13,105.67,51.17,284.94,25.0,29.95,36.63,52.37
884,2024-06-28,15,59.97,43.39,47.39,93.65,170.77,141.81,127.16,107.23,42.9,51.33,180.43,161.73,120.97,134.83,120.3,96.97,52.77,287.97,19.97,40.0,41.14,63.86
885,2024-06-28,16,49.64,45.36,46.45,105.73,191.6,150.45,138.7,116.73,44.08,53.58,222.75,165.5,146.67,129.4,118.64,99.5,61.55,238.25,15.09,49.67,42.58,64.91
886,2024-06-28,17,41.0,29.28,34.49,86.02,165.72,119.89,115.51,91.7,43.34,57.57,189.94,136.21,120.3,112.87,135.04,110.22,48.3,253.96,19.55,31.45,36.19,50.06
887,2024-06-28,18,53.53,39.05,42.89,92.37,179.21,136.11,127.21,96.21,43.16,59.95,183.0,159.44,129.79,112.42,122.68,102.75,55.63,302.79,23.63,41.21,39.84,62.63
888,2024-06-28,20,46.2,38.5,36.8,95.0,164.29,132.0,121.0,89.9,49.4,73.6,189.75,135.0,138.0,125.7,172.0,126.0,73.83,374.2,21.3,35.9,46.4,59.8
889,2024-06-28,21,47.7,42.0,46.11,105.75,154.5,127.83,128.75,100.3,50.6,78.8,159.5,182.7,178.5,123.7,190.25,129.4,122.75,470.88,29.1,44.1,55.8,78.8
890,2024-06-28,22,41.75,42.88,48.0,102.5,131.5,131.88,121.67,97.69,50.06,73.29,200.0,138.88,166.0,149.88,195.0,142.5,84.0,322.67,17.88,33.69,59.38,74.06
891,2024-06-28,23,38.92,38.39,39.61,84.0,165.08,123.67,111.96,81.96,44.91,52.78,184.4,142.21,113.0,133.38,115.46,95.5,51.13,292.22,26.04,32.63,39.17,61.79
892,2024-06-28,24,65.0,45.0,40.0,93.0,182.0,140.0,125.0,92.0,46.0,48.0,203.0,146.0,142.0,129.4,110.0,101.0,48.0,298.0,26.0,50.0,47.0,41.0
893,2024-06-28,25,39.8,25.13,31.33,91.93,160.27,127.93,118.13,99.67,44.93,61.21,202.15,129.8,123.13,117.2,135.23,102.27,54.07,281.71,26.27,29.93,43.6,33.93
894,2024-06-28,26,41.89,29.48,32.63,76.31,128.07,112.44,104.3,89.59,42.11,52.0,181.77,146.46,121.81,134.26,156.16,108.75,44.08,302.04,20.0,25.78,36.3,37.0
895,2024-06-28,27,53.6,35.2,38.4,86.0,145.0,126.6,125.0,100.0,49.0,63.4,189.75,167.8,128.4,138.75,177.0,104.59,60.2,408.6,18.6,36.6,56.0,71.8
896,2024-06-28,28,62.1,46.19,55.57,95.0,182.13,145.47,124.37,94.15,44.13,48.07,207.1,173.79,126.14,129.4,113.53,93.87,56.17,276.47,23.97,48.37,45.93,56.4
897,2024-06-28,29,53.7,42.1,45.4,80.11,166.2,130.0,119.6,93.2,41.4,64.44,162.0,163.8,122.0,149.5,115.3,96.8,56.67,304.33,19.67,35.0,45.9,67.3
898,2024-06-28,30,38.5,36.89,39.0,89.0,150.67,128.0,111.25,103.5,48.0,71.25,189.75,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.25,46.75,59.0
899,2024-06-28,31,39.07,26.47,32.77,84.52,160.32,121.67,115.17,94.09,43.97,63.07,190.01,140.32,127.76,129.69,152.56,110.34,50.12,239.27,26.65,29.11,39.03,38.79
900,2024-06-28,32,37.75,26.5,34.25,90.5,145.75,115.5,114.0,99.75,43.0,60.75,154.75,139.25,130.5,131.75,147.75,116.5,56.75,264.0,28.0,30.0,37.5,29.75
901,2024-06-28,33,45.0,29.78,37.91,84.86,157.59,123.91,130.0,107.23,46.14,54.77,198.2,133.32,114.09,113.91,127.86,100.3,52.23,275.45,21.86,30.45,39.23,59.45
902,2024-06-29,0,48.33,36.89,68.0,95.0,172.67,155.0,137.0,100.33,55.0,73.33,232.5,174.0,165.0,129.4,129.67,115.0,77.33,307.67,21.0,61.67,56.67,109.0
903,2024-06-29,1,60.8,44.0,47.6,88.0,176.8,139.4,126.6,102.8,42.6,60.4,166.8,167.8,110.2,147.33,111.2,90.2,59.2,317.0,22.0,36.0,40.4,51.4
904,2024-06-29,2,50.0,45.0,46.0,103.33,166.0,134.0,123.33,106.67,55.0,77.0,167.0,141.5,153.5,136.5,166.5,104.59,80.0,327.0,17.5,45.0,50.0,80.0
905,2024-06-29,3,40.91,33.0,36.68,90.18,165.18,117.94,116.95,92.05,47.32,72.62,212.5,149.32,132.17,133.05,143.89,106.47,60.0,247.55,13.5,32.0,41.91,61.05
906,2024-06-29,4,38.17,27.37,33.4,81.71,154.06,121.65,114.88,80.12,44.47,56.32,184.0,137.06,123.65,126.91,156.19,104.59,47.24,282.88,23.71,24.89,34.94,38.83
907,2024-06-29,6,42.5,39.5,39.25,87.5,159.25,115.0,118.5,88.5,43.0,64.25,202.5,155.25,122.0,127.0,150.25,109.0,50.25,302.25,26.75,36.0,43.25,63.0
908,2024-06-29,8,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,141.0,104.0,58.0,243.0,26.0,33.0,50.0,40.0
909,2024-06-29,7,49.0,41.33,47.33,91.33,177.33,149.0,131.0,95.33,43.67,65.0,191.67,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,36.0,39.33,69.67
910,2024-06-29,10,43.38,38.13,40.13,88.63,171.5,127.5,119.13,93.38,43.5,61.63,178.5,143.63,127.75,130.0,126.75,104.75,56.38,251.88,16.5,34.5,40.13,52.29
911,2024-06-29,11,40.0,27.33,31.67,76.33,145.67,109.0,104.33,82.33,45.67,60.67,187.0,138.33,116.67,119.67,134.0,96.0,47.67,229.0,24.0,22.33,32.67,29.67
912,2024-06-29,12,41.08,22.0,33.0,90.58,170.0,136.17,117.0,90.0,46.83,52.17,216.25,164.0,138.58,130.2,140.5,115.5,49.0,270.75,27.67,33.0,45.83,36.25
913,2024-06-29,13,46.5,30.5,36.75,94.0,159.25,130.5,125.75,100.5,51.5,49.75,189.75,149.25,132.0,129.75,142.5,120.33,57.0,303.5,28.0,34.5,43.0,38.5
914,2024-06-29,14,40.17,31.82,35.44,86.61,160.28,120.67,113.72,83.11,45.71,59.0,177.5,141.39,127.72,125.88,151.47,105.94,50.65,277.0,24.53,30.0,37.17,52.61
915,2024-06-29,15,59.68,43.45,47.55,95.57,170.52,141.45,126.48,106.23,43.03,51.65,180.77,161.9,120.07,135.1,119.93,96.93,52.93,286.93,19.87,39.83,40.63,61.6
916,2024-06-29,16,49.75,45.17,46.0,106.92,191.45,151.58,138.36,116.58,44.15,53.77,220.17,164.29,146.0,129.0,118.62,99.91,62.31,236.77,15.25,48.85,42.23,65.54
917,2024-06-29,17,41.29,29.02,34.53,86.22,168.04,121.24,116.11,92.16,43.51,57.64,190.64,136.59,121.09,112.93,137.07,110.05,48.69,255.58,19.64,31.87,36.93,51.36
918,2024-06-29,18,53.53,39.16,43.05,92.37,179.32,136.26,127.05,96.26,43.32,60.0,183.11,159.72,129.95,112.47,122.68,102.75,55.63,302.95,23.68,40.95,39.74,62.11
919,2024-06-29,20,45.75,38.0,36.38,93.75,160.4,131.0,121.0,89.5,49.38,74.0,189.75,130.0,138.0,122.5,185.33,175.0,73.2,350.63,22.25,34.88,47.38,61.63
920,2024-06-29,21,50.0,37.5,52.5,98.0,163.0,129.1,120.0,107.5,50.0,77.5,189.75,185.0,220.0,140.0,139.0,104.59,137.5,520.0,27.5,50.0,65.0,66.5
921,2024-06-29,22,41.53,43.29,48.87,105.91,132.55,135.0,121.79,98.33,50.33,72.77,189.75,138.13,157.5,148.53,190.0,120.0,84.44,330.71,18.07,34.0,60.67,77.0
922,2024-06-29,23,39.12,37.5,39.79,84.0,165.32,123.32,112.16,82.8,44.79,52.91,174.5,142.6,114.83,127.33,117.36,95.52,51.21,281.35,26.08,31.68,40.56,60.44
923,2024-06-29,24,65.0,45.0,40.0,93.0,182.0,140.0,125.0,92.0,46.0,48.0,203.0,146.0,142.0,129.4,110.0,101.0,48.0,298.0,26.0,50.0,47.0,41.0
924,2024-06-29,25,39.14,25.14,31.14,91.64,163.29,128.57,118.0,98.79,44.64,61.0,202.33,129.86,123.29,116.86,132.33,101.0,54.0,283.93,26.36,31.07,44.93,33.93
925,2024-06-29,26,40.57,30.0,32.29,74.14,139.86,112.43,104.57,87.14,41.0,52.14,171.57,144.43,126.83,134.0,150.0,111.0,44.14,303.71,19.0,24.86,38.86,41.43
926,2024-06-29,27,54.75,35.25,39.25,85.0,153.75,130.75,123.25,100.0,48.75,63.0,189.75,171.25,128.0,141.0,177.0,104.59,60.25,387.5,18.25,37.0,57.5,71.25
927,2024-06-29,28,61.63,44.76,54.83,94.42,181.63,145.04,124.42,94.33,44.25,47.88,205.08,178.43,126.43,129.4,113.46,93.92,56.25,293.63,24.71,47.46,46.13,53.63
928,2024-06-29,29,53.2,42.7,45.3,79.89,165.5,129.9,118.7,92.6,41.5,64.5,161.4,164.3,121.11,149.5,115.1,96.7,55.3,302.2,19.67,35.3,46.0,63.9
929,2024-06-29,30,38.5,36.89,39.0,89.0,150.67,128.0,111.25,103.5,48.0,71.25,189.75,132.75,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.25,46.25,62.75
930,2024-06-29,31,39.14,26.35,32.69,84.72,161.64,122.5,115.76,93.82,44.01,63.17,190.92,140.07,127.47,129.13,151.83,109.8,50.25,237.36,26.65,29.06,39.1,40.53
931,2024-06-29,32,38.0,26.5,34.75,90.5,145.75,115.5,114.0,100.0,42.75,61.25,155.25,139.25,131.0,131.0,148.0,116.5,56.75,263.75,28.0,30.25,37.5,28.75
932,2024-06-29,33,43.8,29.0,38.13,82.4,158.93,120.13,125.07,104.53,46.0,54.33,194.78,131.93,111.93,112.47,126.27,100.4,51.93,267.13,20.33,30.0,38.6,60.87
933,2024-06-30,1,59.0,44.67,46.0,91.67,178.0,140.33,127.67,96.33,43.0,62.33,163.67,158.33,110.33,123.0,109.67,91.0,60.67,333.33,22.33,38.0,40.33,55.67
934,2024-06-30,2,48.0,45.0,45.67,102.33,155.0,127.33,120.0,106.67,55.0,77.0,143.5,176.5,168.5,144.0,186.5,104.59,77.5,298.5,20.0,50.0,50.0,80.0
935,2024-06-30,3,40.43,32.4,36.57,88.07,167.14,112.36,117.29,93.71,47.43,72.5,233.0,148.07,134.11,130.0,145.2,106.0,60.71,255.93,15.07,32.5,40.86,63.86
936,2024-06-30,4,37.59,27.53,32.76,83.41,156.65,124.53,115.47,80.12,44.76,56.88,177.25,135.53,121.53,123.88,159.33,101.21,47.88,286.76,22.88,25.71,36.88,43.82
937,2024-06-30,5,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,30.0,40.0,43.0
938,2024-06-30,6,42.0,40.25,40.0,91.25,159.5,123.0,120.5,89.75,45.0,61.67,203.33,143.0,119.67,114.67,124.67,101.0,53.33,350.0,22.67,36.33,39.33,71.33
939,2024-06-30,8,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,141.0,104.0,58.0,243.0,26.0,33.0,50.0,40.0
940,2024-06-30,7,49.0,41.33,47.33,91.33,177.33,149.0,131.0,95.33,43.67,65.0,191.67,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,36.0,39.33,69.33
941,2024-06-30,10,51.5,42.0,45.5,87.0,173.0,134.5,130.0,102.5,43.0,62.5,182.5,145.0,134.0,137.5,136.0,122.0,49.5,262.5,15.5,40.0,43.0,43.5
942,2024-06-30,11,40.0,27.33,31.67,76.33,145.67,109.0,104.33,82.33,45.67,60.67,187.0,138.33,116.67,119.67,134.0,96.0,47.67,229.0,24.0,22.33,32.67,29.67
943,2024-06-30,12,41.08,22.0,33.0,90.58,170.0,136.17,117.0,90.0,46.83,52.17,216.25,164.0,138.58,130.2,140.5,115.5,49.0,270.75,27.67,33.0,45.83,36.42
944,2024-06-30,13,43.0,39.0,45.0,102.0,157.0,143.0,140.0,100.0,50.0,45.0,189.75,150.0,130.0,130.0,167.0,104.59,58.0,303.0,28.0,40.0,45.0,37.0
945,2024-06-30,14,40.64,32.7,35.55,88.18,163.64,118.09,114.82,84.64,45.5,59.33,190.57,142.73,126.09,127.1,148.44,109.36,52.5,278.8,25.1,30.64,38.73,50.09
946,2024-06-30,15,59.87,43.57,47.8,95.53,170.77,142.67,127.53,108.37,42.93,50.8,178.57,163.5,120.27,136.31,121.03,97.3,52.23,286.37,19.97,39.5,40.77,59.67
947,2024-06-30,17,40.54,29.2,34.39,85.49,166.83,119.78,115.49,91.71,43.45,57.6,190.49,134.85,119.1,112.15,133.82,110.76,48.25,251.55,19.43,32.39,36.68,52.39
948,2024-06-30,18,53.47,39.16,43.05,92.32,179.26,136.21,127.05,96.37,43.32,60.0,183.0,159.94,129.68,112.42,122.58,102.75,55.74,302.95,23.68,41.11,39.74,62.21
949,2024-06-30,20,44.33,37.33,35.0,92.67,165.0,127.67,121.0,92.67,48.0,74.0,189.75,131.5,130.0,124.0,210.0,104.59,75.0,330.0,30.0,36.0,46.0,58.5
950,2024-06-30,21,50.0,37.5,52.5,98.0,163.0,129.1,120.0,107.5,50.0,77.5,189.75,185.0,220.0,140.0,139.0,104.59,137.5,520.0,27.5,50.0,65.0,66.5
951,2024-06-30,23,39.2,36.33,40.8,85.6,167.3,126.9,112.6,83.3,45.7,52.6,169.33,140.2,110.67,125.75,114.2,93.8,51.7,289.43,26.8,33.1,38.5,63.3
952,2024-06-30,24,65.0,45.0,40.0,93.0,182.0,140.0,125.0,92.0,46.0,48.0,203.0,146.0,142.0,129.4,110.0,101.0,48.0,298.0,26.0,50.0,47.0,41.0
953,2024-06-30,25,39.17,25.5,30.92,91.17,161.0,126.83,116.83,97.58,44.67,61.64,199.36,129.58,123.42,116.58,132.0,101.33,53.83,285.83,26.08,31.33,45.0,34.33
954,2024-06-30,26,41.86,29.14,31.43,73.14,140.71,111.86,105.0,87.29,41.29,55.29,169.14,141.57,122.14,132.14,149.83,111.0,42.14,299.29,21.14,26.0,39.14,42.0
955,2024-06-30,27,57.0,34.0,40.5,80.0,127.5,132.5,119.0,105.0,47.5,62.5,189.75,185.0,140.5,167.0,200.0,104.59,58.0,381.5,19.0,35.0,60.0,47.5
956,2024-06-30,28,61.16,44.76,55.11,94.89,182.37,145.84,125.0,96.19,44.26,46.95,203.21,179.33,130.05,129.4,112.95,93.42,57.16,299.58,24.63,47.79,46.11,52.95
957,2024-06-30,29,49.67,40.67,49.0,80.33,163.0,133.33,115.67,94.0,39.67,60.0,157.67,155.33,106.67,104.0,111.0,97.0,54.33,290.0,19.33,29.0,44.0,60.0
958,2024-06-30,31,38.97,26.51,32.85,85.37,161.39,122.74,115.13,94.03,44.08,62.7,190.93,140.1,127.29,129.44,152.3,110.74,50.32,236.13,26.69,29.47,39.82,41.82
959,2024-06-30,33,41.64,29.0,38.36,81.09,158.64,118.18,123.45,105.36,45.45,54.82,195.25,131.91,110.18,114.09,129.27,101.64,53.0,258.18,19.73,29.55,40.36,61.36
