Dates,States/UTs,Commodity,Price
7/5/2024,Tamil Nadu,Sunflower Oil (Packed),114.23
7/5/2024,Telangana,Sunflower Oil (Packed),114.9
7/5/2024,Tripura,Sunflower Oil (Packed),139.75
7/5/2024,Uttar Pradesh,Sunflower Oil (Packed),151.75
7/5/2024,Uttarakhand,Sunflower Oil (Packed),147.75
7/5/2024,West Bengal,Sunflower Oil (Packed),127.96
7/6/2024,Andaman and Nicobar,Sunflower Oil (Packed),129.33
7/6/2024,Andhra Pradesh,Sunflower Oil (Packed),111.5
7/6/2024,Arunachal pradesh,Sunflower Oil (Packed),181
7/6/2024,Assam,Sunflower Oil (Packed),146.45
7/6/2024,Bihar,Sunflower Oil (Packed),158.77
7/6/2024,Chandigarh,Sunflower Oil (Packed),135
7/6/2024,Chhattisgarh,Sunflower Oil (Packed),119.5
7/6/2024,Delhi,Sunflower Oil (Packed),139
7/6/2024,DNH and DD,Sunflower Oil (Packed),128
7/6/2024,Gujarat,Sunflower Oil (Packed),123.88
7/6/2024,Haryana,Sunflower Oil (Packed),120
7/6/2024,Himachal Pradesh,Sunflower Oil (Packed),140.5
7/6/2024,Jammu and Kashmir,Sunflower Oil (Packed),141.4
7/6/2024,Jharkhand,Sunflower Oil (Packed),151.13
7/6/2024,Karnataka,Sunflower Oil (Packed),121.06
7/6/2024,Kerala,Sunflower Oil (Packed),118.57
7/6/2024,Madhya Pradesh,Sunflower Oil (Packed),135.11
7/6/2024,Maharashtra,Sunflower Oil (Packed),122.95
7/6/2024,Meghalaya,Sunflower Oil (Packed),197.5
7/6/2024,Mizoram,Sunflower Oil (Packed),197.5
7/6/2024,Nagaland,Sunflower Oil (Packed),193.75
7/6/2024,Odisha,Sunflower Oil (Packed),115.48
7/6/2024,Puducherry,Sunflower Oil (Packed),110
7/6/2024,Punjab,Sunflower Oil (Packed),135.38
7/6/2024,Rajasthan,Sunflower Oil (Packed),153.67
7/6/2024,Sikkim,Sunflower Oil (Packed),175.75
7/6/2024,Tamil Nadu,Sunflower Oil (Packed),113.96
7/6/2024,Telangana,Sunflower Oil (Packed),114.9
7/6/2024,Tripura,Sunflower Oil (Packed),139.75
7/6/2024,Uttar Pradesh,Sunflower Oil (Packed),151.47
7/6/2024,Uttarakhand,Sunflower Oil (Packed),147.75
7/6/2024,West Bengal,Sunflower Oil (Packed),127.38
7/7/2024,Andhra Pradesh,Sunflower Oil (Packed),111.33
7/7/2024,Arunachal pradesh,Sunflower Oil (Packed),163
7/7/2024,Assam,Sunflower Oil (Packed),149.71
7/7/2024,Bihar,Sunflower Oil (Packed),153.53
7/7/2024,Chandigarh,Sunflower Oil (Packed),135
7/7/2024,Chhattisgarh,Sunflower Oil (Packed),134.4
7/7/2024,Delhi,Sunflower Oil (Packed),140
7/7/2024,DNH and DD,Sunflower Oil (Packed),128
7/7/2024,Gujarat,Sunflower Oil (Packed),126.67
7/7/2024,Haryana,Sunflower Oil (Packed),120
7/7/2024,Himachal Pradesh,Sunflower Oil (Packed),140.5
7/7/2024,Jammu and Kashmir,Sunflower Oil (Packed),150
7/7/2024,Jharkhand,Sunflower Oil (Packed),148.44
7/7/2024,Karnataka,Sunflower Oil (Packed),120.9
7/7/2024,Madhya Pradesh,Sunflower Oil (Packed),134.79
7/7/2024,Maharashtra,Sunflower Oil (Packed),123.11
7/7/2024,Meghalaya,Sunflower Oil (Packed),210
7/7/2024,Nagaland,Sunflower Oil (Packed),210
7/7/2024,Odisha,Sunflower Oil (Packed),114
7/7/2024,Puducherry,Sunflower Oil (Packed),110
7/7/2024,Punjab,Sunflower Oil (Packed),133.09
7/7/2024,Rajasthan,Sunflower Oil (Packed),152.86
7/7/2024,Sikkim,Sunflower Oil (Packed),200
7/7/2024,Tamil Nadu,Sunflower Oil (Packed),113.95
7/7/2024,Telangana,Sunflower Oil (Packed),108
7/7/2024,Uttar Pradesh,Sunflower Oil (Packed),152.29
7/7/2024,Uttarakhand,Sunflower Oil (Packed),165
7/7/2024,West Bengal,Sunflower Oil (Packed),130.08
7/8/2024,Andaman and Nicobar,Sunflower Oil (Packed),129.33
7/8/2024,Andhra Pradesh,Sunflower Oil (Packed),112.4
7/8/2024,Arunachal pradesh,Sunflower Oil (Packed),186.5
7/8/2024,Assam,Sunflower Oil (Packed),148.19
7/8/2024,Bihar,Sunflower Oil (Packed),159.07
7/8/2024,Chandigarh,Sunflower Oil (Packed),135
7/8/2024,Chhattisgarh,Sunflower Oil (Packed),136.14
7/8/2024,Delhi,Sunflower Oil (Packed),139
7/8/2024,DNH and DD,Sunflower Oil (Packed),128
7/8/2024,Goa,Sunflower Oil (Packed),116.5
7/8/2024,Gujarat,Sunflower Oil (Packed),123.38
7/8/2024,Haryana,Sunflower Oil (Packed),130.33
7/8/2024,Himachal Pradesh,Sunflower Oil (Packed),140.5
7/8/2024,Jammu and Kashmir,Sunflower Oil (Packed),139.75
7/8/2024,Jharkhand,Sunflower Oil (Packed),151.33
7/8/2024,Karnataka,Sunflower Oil (Packed),120.61
7/8/2024,Kerala,Sunflower Oil (Packed),118.86
7/8/2024,Madhya Pradesh,Sunflower Oil (Packed),134.64
7/8/2024,Maharashtra,Sunflower Oil (Packed),123.37
7/8/2024,Meghalaya,Sunflower Oil (Packed),171
7/8/2024,Mizoram,Sunflower Oil (Packed),190.25
7/8/2024,Nagaland,Sunflower Oil (Packed),192.5
7/8/2024,Odisha,Sunflower Oil (Packed),114.5
7/8/2024,Puducherry,Sunflower Oil (Packed),110
7/8/2024,Punjab,Sunflower Oil (Packed),135.46
7/8/2024,Rajasthan,Sunflower Oil (Packed),154.38
7/8/2024,Sikkim,Sunflower Oil (Packed),175.75
7/8/2024,Tamil Nadu,Sunflower Oil (Packed),114.21
7/8/2024,Telangana,Sunflower Oil (Packed),115.2
7/8/2024,Tripura,Sunflower Oil (Packed),139.75
7/8/2024,Uttar Pradesh,Sunflower Oil (Packed),151.15
7/8/2024,Uttarakhand,Sunflower Oil (Packed),147
7/8/2024,West Bengal,Sunflower Oil (Packed),128.26
7/9/2024,Andaman and Nicobar,Sunflower Oil (Packed),129.33
7/9/2024,Andhra Pradesh,Sunflower Oil (Packed),112.4
7/9/2024,Arunachal pradesh,Sunflower Oil (Packed),181
7/9/2024,Assam,Sunflower Oil (Packed),146.45
7/9/2024,Bihar,Sunflower Oil (Packed),158.65
7/9/2024,Chandigarh,Sunflower Oil (Packed),135
7/9/2024,Chhattisgarh,Sunflower Oil (Packed),135.5
7/9/2024,Delhi,Sunflower Oil (Packed),139
7/9/2024,DNH and DD,Sunflower Oil (Packed),128
7/9/2024,Goa,Sunflower Oil (Packed),116.5
7/9/2024,Gujarat,Sunflower Oil (Packed),123.29
7/9/2024,Haryana,Sunflower Oil (Packed),133.25
7/9/2024,Himachal Pradesh,Sunflower Oil (Packed),140.5
7/9/2024,Jammu and Kashmir,Sunflower Oil (Packed),141.25
7/9/2024,Jharkhand,Sunflower Oil (Packed),151.27
7/9/2024,Karnataka,Sunflower Oil (Packed),120.88
7/9/2024,Kerala,Sunflower Oil (Packed),118.86
7/9/2024,Madhya Pradesh,Sunflower Oil (Packed),135.24
7/9/2024,Maharashtra,Sunflower Oil (Packed),123.42
7/9/2024,Manipur,Sunflower Oil (Packed),123.42
7/9/2024,Meghalaya,Sunflower Oil (Packed),175.67
7/9/2024,Mizoram,Sunflower Oil (Packed),190.25
7/9/2024,Nagaland,Sunflower Oil (Packed),187.5
7/9/2024,Odisha,Sunflower Oil (Packed),115.61
7/9/2024,Puducherry,Sunflower Oil (Packed),110
7/9/2024,Punjab,Sunflower Oil (Packed),134.85
7/9/2024,Rajasthan,Sunflower Oil (Packed),154.17
7/9/2024,Sikkim,Sunflower Oil (Packed),166.5
7/9/2024,Tamil Nadu,Sunflower Oil (Packed),114.24
7/9/2024,Telangana,Sunflower Oil (Packed),115.2
7/9/2024,Tripura,Sunflower Oil (Packed),139.75
7/9/2024,Uttar Pradesh,Sunflower Oil (Packed),150.96
7/9/2024,Uttarakhand,Sunflower Oil (Packed),147
7/9/2024,West Bengal,Sunflower Oil (Packed),128.17
7/10/2024,Andaman and Nicobar,Sunflower Oil (Packed),129.33
7/10/2024,Andhra Pradesh,Sunflower Oil (Packed),116.25
7/10/2024,Arunachal pradesh,Sunflower Oil (Packed),166.33
7/10/2024,Assam,Sunflower Oil (Packed),154.85
7/10/2024,Bihar,Sunflower Oil (Packed),147.67
7/10/2024,Chhattisgarh,Sunflower Oil (Packed),125.67
7/10/2024,Delhi,Sunflower Oil (Packed),143
7/10/2024,DNH and DD,Sunflower Oil (Packed),133.67
7/10/2024,Goa,Sunflower Oil (Packed),118.5
7/10/2024,Gujarat,Sunflower Oil (Packed),119.5
7/10/2024,Haryana,Sunflower Oil (Packed),125.33
7/10/2024,Himachal Pradesh,Sunflower Oil (Packed),137.25
7/10/2024,Jammu and Kashmir,Sunflower Oil (Packed),141
7/10/2024,Jharkhand,Sunflower Oil (Packed),140.5
7/10/2024,Karnataka,Sunflower Oil (Packed),114.15
7/10/2024,Kerala,Sunflower Oil (Packed),120.64
7/10/2024,Madhya Pradesh,Sunflower Oil (Packed),126.24
7/10/2024,Maharashtra,Sunflower Oil (Packed),120.47
7/10/2024,Manipur,Sunflower Oil (Packed),120.47
7/10/2024,Meghalaya,Sunflower Oil (Packed),154.5
7/10/2024,Mizoram,Sunflower Oil (Packed),184
7/10/2024,Nagaland,Sunflower Oil (Packed),177.67
7/10/2024,Odisha,Sunflower Oil (Packed),117.06
7/10/2024,Puducherry,Sunflower Oil (Packed),120
7/10/2024,Punjab,Sunflower Oil (Packed),128.38
7/10/2024,Rajasthan,Sunflower Oil (Packed),140.75
7/10/2024,Sikkim,Sunflower Oil (Packed),145.67
7/10/2024,Tamil Nadu,Sunflower Oil (Packed),115.73
7/10/2024,Telangana,Sunflower Oil (Packed),112.56
7/10/2024,Tripura,Sunflower Oil (Packed),140
7/10/2024,Uttar Pradesh,Sunflower Oil (Packed),141.52
7/10/2024,Uttarakhand,Sunflower Oil (Packed),154
7/10/2024,West Bengal,Sunflower Oil (Packed),127.48
7/11/2024,Andaman and Nicobar,Sunflower Oil (Packed),130
7/11/2024,Andhra Pradesh,Sunflower Oil (Packed),112.4
7/11/2024,Arunachal pradesh,Sunflower Oil (Packed),181
7/11/2024,Assam,Sunflower Oil (Packed),146.2
7/11/2024,Bihar,Sunflower Oil (Packed),156.48
7/11/2024,Chandigarh,Sunflower Oil (Packed),135
7/11/2024,Chhattisgarh,Sunflower Oil (Packed),135
7/11/2024,Delhi,Sunflower Oil (Packed),139
7/11/2024,DNH and DD,Sunflower Oil (Packed),136
7/11/2024,Goa,Sunflower Oil (Packed),116.5
7/11/2024,Gujarat,Sunflower Oil (Packed),125.4
7/11/2024,Haryana,Sunflower Oil (Packed),133.25
7/11/2024,Himachal Pradesh,Sunflower Oil (Packed),140.5
7/11/2024,Jammu and Kashmir,Sunflower Oil (Packed),136.5
7/11/2024,Jharkhand,Sunflower Oil (Packed),147.79
7/11/2024,Karnataka,Sunflower Oil (Packed),120.35
7/11/2024,Kerala,Sunflower Oil (Packed),118.57
7/11/2024,Madhya Pradesh,Sunflower Oil (Packed),134.3
7/11/2024,Maharashtra,Sunflower Oil (Packed),123.32
7/11/2024,Manipur,Sunflower Oil (Packed),123.32
7/11/2024,Meghalaya,Sunflower Oil (Packed),174
7/11/2024,Mizoram,Sunflower Oil (Packed),190.25
7/11/2024,Nagaland,Sunflower Oil (Packed),178.33
7/11/2024,Odisha,Sunflower Oil (Packed),116.61
7/11/2024,Puducherry,Sunflower Oil (Packed),116
7/11/2024,Punjab,Sunflower Oil (Packed),133.75
7/11/2024,Rajasthan,Sunflower Oil (Packed),154
7/11/2024,Sikkim,Sunflower Oil (Packed),163.25
7/11/2024,Tamil Nadu,Sunflower Oil (Packed),114.61
7/11/2024,Telangana,Sunflower Oil (Packed),114.9
7/11/2024,Tripura,Sunflower Oil (Packed),139.75
7/11/2024,Uttar Pradesh,Sunflower Oil (Packed),150.35
7/11/2024,Uttarakhand,Sunflower Oil (Packed),147
7/11/2024,West Bengal,Sunflower Oil (Packed),127.78
7/12/2024,Andaman and Nicobar,Sunflower Oil (Packed),133
7/12/2024,Andhra Pradesh,Sunflower Oil (Packed),112.75
7/12/2024,Arunachal pradesh,Sunflower Oil (Packed),186.5
7/12/2024,Assam,Sunflower Oil (Packed),146.39
7/12/2024,Bihar,Sunflower Oil (Packed),158.11
7/12/2024,Chandigarh,Sunflower Oil (Packed),135
7/12/2024,Chhattisgarh,Sunflower Oil (Packed),132.67
7/12/2024,Delhi,Sunflower Oil (Packed),141
7/12/2024,DNH and DD,Sunflower Oil (Packed),134.67
7/12/2024,Goa,Sunflower Oil (Packed),116.5
7/12/2024,Gujarat,Sunflower Oil (Packed),125
7/12/2024,Haryana,Sunflower Oil (Packed),133.25
7/12/2024,Himachal Pradesh,Sunflower Oil (Packed),140.5
7/12/2024,Jammu and Kashmir,Sunflower Oil (Packed),136.5
7/12/2024,Jharkhand,Sunflower Oil (Packed),147.79
7/12/2024,Karnataka,Sunflower Oil (Packed),120.13
7/12/2024,Kerala,Sunflower Oil (Packed),118.64
7/12/2024,Madhya Pradesh,Sunflower Oil (Packed),135.98
7/12/2024,Maharashtra,Sunflower Oil (Packed),123.37
7/12/2024,Manipur,Sunflower Oil (Packed),123.37
7/12/2024,Meghalaya,Sunflower Oil (Packed),173.33
7/12/2024,Mizoram,Sunflower Oil (Packed),190.25
7/12/2024,Nagaland,Sunflower Oil (Packed),175
7/12/2024,Odisha,Sunflower Oil (Packed),115.33
7/12/2024,Puducherry,Sunflower Oil (Packed),119
7/12/2024,Punjab,Sunflower Oil (Packed),133.54
7/12/2024,Rajasthan,Sunflower Oil (Packed),154.09
7/12/2024,Sikkim,Sunflower Oil (Packed),163.25
7/12/2024,Tamil Nadu,Sunflower Oil (Packed),114.68
7/12/2024,Telangana,Sunflower Oil (Packed),116
7/12/2024,Tripura,Sunflower Oil (Packed),139.75
7/12/2024,Uttar Pradesh,Sunflower Oil (Packed),149.9
7/12/2024,Uttarakhand,Sunflower Oil (Packed),147
7/12/2024,West Bengal,Sunflower Oil (Packed),128.18
7/13/2024,Andaman and Nicobar,Sunflower Oil (Packed),133
7/13/2024,Andhra Pradesh,Sunflower Oil (Packed),111.75
7/13/2024,Arunachal pradesh,Sunflower Oil (Packed),181
7/13/2024,Assam,Sunflower Oil (Packed),144
7/13/2024,Bihar,Sunflower Oil (Packed),156.73
7/13/2024,Chandigarh,Sunflower Oil (Packed),135
7/13/2024,Chhattisgarh,Sunflower Oil (Packed),128.17
7/13/2024,Delhi,Sunflower Oil (Packed),140
7/13/2024,DNH and DD,Sunflower Oil (Packed),134.67
7/13/2024,Gujarat,Sunflower Oil (Packed),128.5
7/13/2024,Haryana,Sunflower Oil (Packed),127.67
7/13/2024,Himachal Pradesh,Sunflower Oil (Packed),140.5
7/13/2024,Jammu and Kashmir,Sunflower Oil (Packed),136.5
7/13/2024,Jharkhand,Sunflower Oil (Packed),146.88
7/13/2024,Karnataka,Sunflower Oil (Packed),120.16
7/13/2024,Madhya Pradesh,Sunflower Oil (Packed),134.93
7/13/2024,Maharashtra,Sunflower Oil (Packed),123
7/13/2024,Meghalaya,Sunflower Oil (Packed),195
7/13/2024,Mizoram,Sunflower Oil (Packed),195
7/13/2024,Nagaland,Sunflower Oil (Packed),177
7/13/2024,Odisha,Sunflower Oil (Packed),113.6
7/13/2024,Punjab,Sunflower Oil (Packed),132.33
7/13/2024,Rajasthan,Sunflower Oil (Packed),153
7/13/2024,Sikkim,Sunflower Oil (Packed),147.67
7/13/2024,Tamil Nadu,Sunflower Oil (Packed),114.64
7/13/2024,Telangana,Sunflower Oil (Packed),110.67
7/13/2024,Tripura,Sunflower Oil (Packed),139.75
7/13/2024,Uttar Pradesh,Sunflower Oil (Packed),150.28
7/13/2024,Uttarakhand,Sunflower Oil (Packed),165
7/13/2024,West Bengal,Sunflower Oil (Packed),126.41
7/14/2024,Andhra Pradesh,Sunflower Oil (Packed),113
7/14/2024,Arunachal pradesh,Sunflower Oil (Packed),163
7/14/2024,Assam,Sunflower Oil (Packed),146
7/14/2024,Bihar,Sunflower Oil (Packed),156.18
7/14/2024,Chandigarh,Sunflower Oil (Packed),135
7/14/2024,Chhattisgarh,Sunflower Oil (Packed),128.17
7/14/2024,Delhi,Sunflower Oil (Packed),141
7/14/2024,DNH and DD,Sunflower Oil (Packed),134.67
7/14/2024,Gujarat,Sunflower Oil (Packed),127
7/14/2024,Haryana,Sunflower Oil (Packed),127.67
7/14/2024,Himachal Pradesh,Sunflower Oil (Packed),140.5
7/14/2024,Jammu and Kashmir,Sunflower Oil (Packed),153
7/14/2024,Jharkhand,Sunflower Oil (Packed),155.86
7/14/2024,Karnataka,Sunflower Oil (Packed),119.39
7/14/2024,Madhya Pradesh,Sunflower Oil (Packed),133.33
7/14/2024,Maharashtra,Sunflower Oil (Packed),122.95
7/14/2024,Meghalaya,Sunflower Oil (Packed),210
7/14/2024,Mizoram,Sunflower Oil (Packed),210
7/14/2024,Odisha,Sunflower Oil (Packed),115.13
7/14/2024,Puducherry,Sunflower Oil (Packed),119
7/14/2024,Punjab,Sunflower Oil (Packed),131.73
7/14/2024,Rajasthan,Sunflower Oil (Packed),146.33
7/14/2024,Sikkim,Sunflower Oil (Packed),140
7/14/2024,Tamil Nadu,Sunflower Oil (Packed),114.48
7/14/2024,Telangana,Sunflower Oil (Packed),111
7/14/2024,Uttar Pradesh,Sunflower Oil (Packed),152.14
7/14/2024,West Bengal,Sunflower Oil (Packed),127.08
7/15/2024,Andaman and Nicobar,Sunflower Oil (Packed),128.67
7/15/2024,Andhra Pradesh,Sunflower Oil (Packed),111.75
7/15/2024,Arunachal pradesh,Sunflower Oil (Packed),181
7/15/2024,Assam,Sunflower Oil (Packed),146.36
7/15/2024,Bihar,Sunflower Oil (Packed),157.5
7/15/2024,Chandigarh,Sunflower Oil (Packed),135
7/15/2024,Chhattisgarh,Sunflower Oil (Packed),135.5
7/15/2024,Delhi,Sunflower Oil (Packed),141
7/15/2024,DNH and DD,Sunflower Oil (Packed),134.67
7/15/2024,Goa,Sunflower Oil (Packed),116.5
7/15/2024,Gujarat,Sunflower Oil (Packed),126.2
7/15/2024,Haryana,Sunflower Oil (Packed),127.67
7/15/2024,Himachal Pradesh,Sunflower Oil (Packed),140.5
7/15/2024,Jammu and Kashmir,Sunflower Oil (Packed),138.4
7/15/2024,Jharkhand,Sunflower Oil (Packed),148.47
7/15/2024,Karnataka,Sunflower Oil (Packed),120.41
7/15/2024,Kerala,Sunflower Oil (Packed),118.38
7/15/2024,Madhya Pradesh,Sunflower Oil (Packed),136.25
7/15/2024,Maharashtra,Sunflower Oil (Packed),123.05
7/15/2024,Manipur,Sunflower Oil (Packed),123.05
7/15/2024,Meghalaya,Sunflower Oil (Packed),174
7/15/2024,Mizoram,Sunflower Oil (Packed),190.25
7/15/2024,Nagaland,Sunflower Oil (Packed),162.67
7/15/2024,Odisha,Sunflower Oil (Packed),116.73
7/15/2024,Puducherry,Sunflower Oil (Packed),119
7/15/2024,Punjab,Sunflower Oil (Packed),133.85
7/15/2024,Rajasthan,Sunflower Oil (Packed),152.09
7/15/2024,Sikkim,Sunflower Oil (Packed),163.25
7/15/2024,Tamil Nadu,Sunflower Oil (Packed),114.55
7/15/2024,Telangana,Sunflower Oil (Packed),115.7
7/15/2024,Tripura,Sunflower Oil (Packed),142.67
7/15/2024,Uttar Pradesh,Sunflower Oil (Packed),150.64
7/15/2024,Uttarakhand,Sunflower Oil (Packed),147
7/15/2024,West Bengal,Sunflower Oil (Packed),127.22
7/16/2024,Andaman and Nicobar,Sunflower Oil (Packed),129.33
7/16/2024,Andhra Pradesh,Sunflower Oil (Packed),112.6
7/16/2024,Arunachal pradesh,Sunflower Oil (Packed),181
7/16/2024,Assam,Sunflower Oil (Packed),142.84
7/16/2024,Bihar,Sunflower Oil (Packed),156.77
7/16/2024,Chandigarh,Sunflower Oil (Packed),124
7/16/2024,Chhattisgarh,Sunflower Oil (Packed),132.88
7/16/2024,Delhi,Sunflower Oil (Packed),141
7/16/2024,DNH and DD,Sunflower Oil (Packed),134.67
7/16/2024,Goa,Sunflower Oil (Packed),119
7/16/2024,Gujarat,Sunflower Oil (Packed),125
7/16/2024,Haryana,Sunflower Oil (Packed),132.25
7/16/2024,Himachal Pradesh,Sunflower Oil (Packed),140.5
7/16/2024,Jammu and Kashmir,Sunflower Oil (Packed),136.5
7/16/2024,Jharkhand,Sunflower Oil (Packed),147.19
7/16/2024,Karnataka,Sunflower Oil (Packed),120.25
7/16/2024,Madhya Pradesh,Sunflower Oil (Packed),135
7/16/2024,Maharashtra,Sunflower Oil (Packed),123.11
7/16/2024,Manipur,Sunflower Oil (Packed),123.11
7/16/2024,Meghalaya,Sunflower Oil (Packed),174
7/16/2024,Mizoram,Sunflower Oil (Packed),190.25
7/16/2024,Nagaland,Sunflower Oil (Packed),172.5
7/16/2024,Odisha,Sunflower Oil (Packed),116.63
7/16/2024,Puducherry,Sunflower Oil (Packed),119
7/16/2024,Punjab,Sunflower Oil (Packed),131.5
7/16/2024,Rajasthan,Sunflower Oil (Packed),153.19
7/16/2024,Sikkim,Sunflower Oil (Packed),163.25
7/16/2024,Tamil Nadu,Sunflower Oil (Packed),114.56
7/16/2024,Telangana,Sunflower Oil (Packed),115.3
7/16/2024,Tripura,Sunflower Oil (Packed),139.75
7/16/2024,Uttar Pradesh,Sunflower Oil (Packed),150.42
7/16/2024,Uttarakhand,Sunflower Oil (Packed),152.33
7/16/2024,West Bengal,Sunflower Oil (Packed),127.14
7/17/2024,Andaman and Nicobar,Sunflower Oil (Packed),129.33
7/17/2024,Andhra Pradesh,Sunflower Oil (Packed),112.6
7/17/2024,Arunachal pradesh,Sunflower Oil (Packed),179
7/17/2024,Assam,Sunflower Oil (Packed),146.19
7/17/2024,Bihar,Sunflower Oil (Packed),156.73
7/17/2024,Chandigarh,Sunflower Oil (Packed),123
7/17/2024,Chhattisgarh,Sunflower Oil (Packed),133.22
7/17/2024,Delhi,Sunflower Oil (Packed),141
7/17/2024,DNH and DD,Sunflower Oil (Packed),134.67
7/17/2024,Goa,Sunflower Oil (Packed),116.5
7/17/2024,Gujarat,Sunflower Oil (Packed),126
7/17/2024,Haryana,Sunflower Oil (Packed),132.25
7/17/2024,Himachal Pradesh,Sunflower Oil (Packed),140.5
7/17/2024,Jammu and Kashmir,Sunflower Oil (Packed),136.5
7/17/2024,Jharkhand,Sunflower Oil (Packed),147.19
7/17/2024,Karnataka,Sunflower Oil (Packed),120.25
7/17/2024,Kerala,Sunflower Oil (Packed),118.21
7/17/2024,Madhya Pradesh,Sunflower Oil (Packed),134.62
7/17/2024,Maharashtra,Sunflower Oil (Packed),123.37
7/17/2024,Manipur,Sunflower Oil (Packed),123.37
7/17/2024,Meghalaya,Sunflower Oil (Packed),174
7/17/2024,Mizoram,Sunflower Oil (Packed),190.25
7/17/2024,Nagaland,Sunflower Oil (Packed),193.33
7/17/2024,Odisha,Sunflower Oil (Packed),116.59
7/17/2024,Puducherry,Sunflower Oil (Packed),119
7/17/2024,Punjab,Sunflower Oil (Packed),132.86
7/17/2024,Rajasthan,Sunflower Oil (Packed),153.05
7/17/2024,Sikkim,Sunflower Oil (Packed),159
7/17/2024,Tamil Nadu,Sunflower Oil (Packed),114.59
7/17/2024,Telangana,Sunflower Oil (Packed),115.3
7/17/2024,Tripura,Sunflower Oil (Packed),139.75
7/17/2024,Uttar Pradesh,Sunflower Oil (Packed),150.18
7/17/2024,Uttarakhand,Sunflower Oil (Packed),152.33
7/17/2024,West Bengal,Sunflower Oil (Packed),127.18
7/18/2024,Andaman and Nicobar,Sunflower Oil (Packed),130
7/18/2024,Andhra Pradesh,Sunflower Oil (Packed),112.8
7/18/2024,Arunachal pradesh,Sunflower Oil (Packed),184.33
7/18/2024,Assam,Sunflower Oil (Packed),146.82
7/18/2024,Bihar,Sunflower Oil (Packed),156.28
7/18/2024,Chandigarh,Sunflower Oil (Packed),123
7/18/2024,Chhattisgarh,Sunflower Oil (Packed),142.17
7/18/2024,Delhi,Sunflower Oil (Packed),141
7/18/2024,DNH and DD,Sunflower Oil (Packed),134.67
7/18/2024,Goa,Sunflower Oil (Packed),116.5
7/18/2024,Gujarat,Sunflower Oil (Packed),124.63
7/18/2024,Haryana,Sunflower Oil (Packed),129.75
7/18/2024,Himachal Pradesh,Sunflower Oil (Packed),140.75
7/18/2024,Jammu and Kashmir,Sunflower Oil (Packed),138
7/18/2024,Jharkhand,Sunflower Oil (Packed),148.5
7/18/2024,Karnataka,Sunflower Oil (Packed),120.42
7/18/2024,Kerala,Sunflower Oil (Packed),117.79
7/18/2024,Madhya Pradesh,Sunflower Oil (Packed),132.98
7/18/2024,Maharashtra,Sunflower Oil (Packed),123.26
7/18/2024,Manipur,Sunflower Oil (Packed),123.26
7/18/2024,Meghalaya,Sunflower Oil (Packed),156
7/18/2024,Mizoram,Sunflower Oil (Packed),190.25
7/18/2024,Nagaland,Sunflower Oil (Packed),191.67
7/18/2024,Odisha,Sunflower Oil (Packed),116.61
7/18/2024,Puducherry,Sunflower Oil (Packed),119
7/18/2024,Punjab,Sunflower Oil (Packed),132.93
7/18/2024,Rajasthan,Sunflower Oil (Packed),153.62
7/18/2024,Sikkim,Sunflower Oil (Packed),144.67
7/18/2024,Tamil Nadu,Sunflower Oil (Packed),114.44
7/18/2024,Telangana,Sunflower Oil (Packed),116.1
7/18/2024,Tripura,Sunflower Oil (Packed),142.67
7/18/2024,Uttar Pradesh,Sunflower Oil (Packed),149.8
7/18/2024,Uttarakhand,Sunflower Oil (Packed),152.33
7/18/2024,West Bengal,Sunflower Oil (Packed),127.43
7/19/2024,Andaman and Nicobar,Sunflower Oil (Packed),120.5
7/19/2024,Andhra Pradesh,Sunflower Oil (Packed),112.75
7/19/2024,Arunachal pradesh,Sunflower Oil (Packed),184
7/19/2024,Assam,Sunflower Oil (Packed),147.44
7/19/2024,Bihar,Sunflower Oil (Packed),156.79
7/19/2024,Chandigarh,Sunflower Oil (Packed),123
7/19/2024,Chhattisgarh,Sunflower Oil (Packed),139.43
7/19/2024,Delhi,Sunflower Oil (Packed),141
7/19/2024,DNH and DD,Sunflower Oil (Packed),134.67
7/19/2024,Goa,Sunflower Oil (Packed),117.5
7/19/2024,Gujarat,Sunflower Oil (Packed),124.5
7/19/2024,Haryana,Sunflower Oil (Packed),129.75
7/19/2024,Himachal Pradesh,Sunflower Oil (Packed),140.5
7/19/2024,Jammu and Kashmir,Sunflower Oil (Packed),136.75
7/19/2024,Jharkhand,Sunflower Oil (Packed),148.33
7/19/2024,Karnataka,Sunflower Oil (Packed),120.25
7/19/2024,Kerala,Sunflower Oil (Packed),118.36
7/19/2024,Madhya Pradesh,Sunflower Oil (Packed),132.31
7/19/2024,Maharashtra,Sunflower Oil (Packed),123.16
7/19/2024,Manipur,Sunflower Oil (Packed),123.16
7/19/2024,Meghalaya,Sunflower Oil (Packed),156
7/19/2024,Mizoram,Sunflower Oil (Packed),190.25
7/19/2024,Nagaland,Sunflower Oil (Packed),188.33
7/19/2024,Odisha,Sunflower Oil (Packed),116.77
7/19/2024,Puducherry,Sunflower Oil (Packed),119
7/19/2024,Punjab,Sunflower Oil (Packed),132.5
7/19/2024,Rajasthan,Sunflower Oil (Packed),151.61
7/19/2024,Sikkim,Sunflower Oil (Packed),161.75
7/19/2024,Tamil Nadu,Sunflower Oil (Packed),114.42
7/19/2024,Telangana,Sunflower Oil (Packed),114.89
7/19/2024,Tripura,Sunflower Oil (Packed),139.75
7/19/2024,Uttar Pradesh,Sunflower Oil (Packed),149.15
